legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
S. 366,"Bingaman, Jeff [Sen.-D-NM-00]",Democratic,02/04/1999,106,NM
S. 361,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,02/03/1999,106,WY
S. 356,"Kyl, Jon [Sen.-R-AZ-00]",Republican,02/03/1999,106,AZ
S. 335,"Collins, Susan M. [Sen.-R-ME-00]",Republican,02/03/1999,106,ME
S. 323,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,01/28/1999,106,CO
S. 322,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,01/28/1999,106,CO
S. 314,"Bond, Christopher S. [Sen.-R-MO-00]",Republican,01/27/1999,106,MO
S. 302,"Torricelli, Robert G. [Sen.-D-NJ-00]",Democratic,01/25/1999,106,NJ
S. 293,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,01/21/1999,106,NM
S. 291,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,01/21/1999,106,NM
S. 278,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,01/21/1999,106,NM
S. 276,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,01/21/1999,106,CA
S. 249,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,01/19/1999,106,UT
S. 150,"Wyden, Ron [Sen.-D-OR-00]",Democratic,01/19/1999,106,OR
S. 148,"Abraham, Spencer [Sen.-R-MI-00]",Republican,01/19/1999,106,MI
S. 67,"Moynihan, Daniel Patrick [Sen.-D-NY-00]",Democratic,01/19/1999,106,NY
S. 28,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,01/19/1999,106,UT
S. 11,"Abraham, Spencer [Sen.-R-MI-00]",Republican,01/19/1999,106,MI
S.J.Res. 44,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,04/06/2000,106,MA
S.J.Res. 43,"Coverdell, Paul [Sen.-R-GA-00]",Republican,03/28/2000,106,GA
S.J.Res. 42,"Cochran, Thad [Sen.-R-MS-00]",Republican,02/29/2000,106,MS
S.J.Res. 40,"Cochran, Thad [Sen.-R-MS-00]",Republican,02/29/2000,106,MS
H.R. 4821,"Smith, Lamar [Rep.-R-TX-21]",Republican,10/13/1998,105,TX
H.R. 4679,"Bliley, Tom [Rep.-R-VA-7]",Republican,10/02/1998,105,VA
H.R. 4660,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,10/01/1998,105,NY
H.R. 4658,"Smith, Lamar [Rep.-R-TX-21]",Republican,10/01/1998,105,TX
H.R. 4655,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,09/29/1998,105,NY
H.R. 4566,"Davis, Tom [Rep.-R-VA-11]",Republican,09/15/1998,105,VA
H.R. 4558,"Shaw, E. Clay, Jr. [Rep.-R-FL-22]",Republican,09/14/1998,105,FL
H.R. 4501,"Schaffer, Bob [Rep.-R-CO-4]",Republican,08/06/1998,105,CO
H.R. 4382,"Bliley, Tom [Rep.-R-VA-7]",Republican,08/03/1998,105,VA
H.R. 4354,"Gingrich, Newt [Rep.-R-GA-6]",Republican,07/30/1998,105,GA
H.R. 4337,"Gilchrest, Wayne T. [Rep.-R-MD-1]",Republican,07/27/1998,105,MD
H.R. 4328,"Wolf, Frank R. [Rep.-R-VA-10]",Republican,07/24/1998,105,VA
H.R. 4326,"Smith, Robert [Rep.-R-OR-2]",Republican,07/24/1998,105,OR
H.R. 4309,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,07/22/1998,105,NJ
H.R. 4293,"Walsh, James T. [Rep.-R-NY-25]",Republican,07/21/1998,105,NY
H.R. 4284,"McCollum, Bill [Rep.-R-FL-8]",Republican,07/21/1998,105,FL
H.R. 4283,"Bereuter, Doug [Rep.-R-NE-1]",Republican,07/21/1998,105,NE
H.R. 4259,"Snowbarger, Vince [Rep.-R-KS-3]",Republican,07/16/1998,105,KS
H.R. 4248,"Cunningham, Randy (Duke) [Rep.-R-CA-51]",Republican,07/16/1998,105,CA
H.R. 4237,"Norton, Eleanor Holmes [Del.-D-DC-00]",Democratic,07/16/1998,105,DC
H.R. 4194,"Lewis, Jerry [Rep.-R-CA-40]",Republican,07/08/1998,105,CA
H.R. 4166,"Crapo, Mike [Rep.-R-ID-2]",Republican,06/25/1998,105,ID
H.R. 4164,"Coble, Howard [Rep.-R-NC-6]",Republican,06/25/1998,105,NC
H.R. 4151,"Shadegg, John B. [Rep.-R-AZ-4]",Republican,06/25/1998,105,AZ
H.R. 4112,"Walsh, James T. [Rep.-R-NY-25]",Republican,06/23/1998,105,NY
H.R. 4110,"Stump, Bob [Rep.-R-AZ-3]",Republican,06/23/1998,105,AZ
H.R. 4103,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,06/22/1998,105,FL
H.R. 4083,"Kucinich, Dennis J. [Rep.-D-OH-10]",Democratic,06/18/1998,105,OH
H.R. 4081,"Hutchinson, Asa [Rep.-R-AR-3]",Republican,06/18/1998,105,AR
H.R. 4079,"Doolittle, John T. [Rep.-R-CA-4]",Republican,06/18/1998,105,CA
H.R. 4068,"Young, Don [Rep.-R-AK-00]",Republican,06/16/1998,105,AK
H.R. 4060,"McDade, Joseph M. [Rep.-R-PA-10]",Republican,06/16/1998,105,PA
H.R. 4059,"Packard, Ron [Rep.-R-CA-48]",Republican,06/16/1998,105,CA
H.R. 3910,"Dingell, John D. [Rep.-D-MI-16]",Democratic,05/20/1998,105,MI
H.R. 3903,"Young, Don [Rep.-R-AK-00]",Republican,05/19/1998,105,AK
H.R. 3874,"Castle, Michael N. [Rep.-R-DE-00]",Republican,05/14/1998,105,DE
H.R. 3830,"Hansen, James V. [Rep.-R-UT-1]",Republican,05/12/1998,105,UT
H.R. 3824,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-9]",Republican,05/11/1998,105,WI
H.R. 3811,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,05/07/1998,105,IL
H.R. 3796,"Smith, Robert [Rep.-R-OR-2]",Republican,05/05/1998,105,OR
H.R. 3790,"Thomas, William M. [Rep.-R-CA-21]",Republican,05/05/1998,105,CA
H.R. 3731,"Skeen, Joe [Rep.-R-NM-2]",Republican,04/23/1998,105,NM
H.R. 3723,"Coble, Howard [Rep.-R-NC-6]",Republican,04/23/1998,105,NC
H.R. 3694,"Goss, Porter J. [Rep.-R-FL-14]",Republican,04/21/1998,105,FL
H.R. 3687,"Thornberry, Mac [Rep.-R-TX-13]",Republican,04/01/1998,105,TX
H.R. 3633,"Chabot, Steve [Rep.-R-OH-1]",Republican,04/01/1998,105,OH
H.R. 3616,"Spence, Floyd [Rep.-R-SC-2]",Republican,04/01/1998,105,SC
H.R. 3579,"Livingston, Bob [Rep.-R-LA-1]",Republican,03/27/1998,105,LA
H.R. 3565,"McCollum, Bill [Rep.-R-FL-8]",Republican,03/26/1998,105,FL
H.R. 3528,"Coble, Howard [Rep.-R-NC-6]",Republican,03/23/1998,105,NC
H.R. 3504,"Shuster, Bud [Rep.-R-PA-9]",Republican,03/19/1998,105,PA
H.R. 3494,"McCollum, Bill [Rep.-R-FL-8]",Republican,03/18/1998,105,FL
H.R. 3461,"Saxton, Jim [Rep.-R-NJ-3]",Republican,03/12/1998,105,NJ
H.R. 3381,"Hill, Rick [Rep.-R-MT-00]",Republican,03/05/1998,105,MT
H.R. 3332,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-9]",Republican,03/04/1998,105,WI
H.R. 3301,"Castle, Michael N. [Rep.-R-DE-00]",Republican,03/02/1998,105,DE
H.R. 3267,"Hunter, Duncan [Rep.-R-CA-52]",Republican,02/25/1998,105,CA
H.R. 3226,"Goodlatte, Bob [Rep.-R-VA-6]",Republican,02/12/1998,105,VA
H.R. 3156,"Houghton, Amo [Rep.-R-NY-31]",Republican,02/04/1998,105,NY
H.R. 3152,"Campbell, Tom [Rep.-R-CA-15]",Republican,02/04/1998,105,CA
H.R. 3130,"Shaw, E. Clay, Jr. [Rep.-R-FL-22]",Republican,01/28/1998,105,FL
H.R. 3116,"Leach, James A. [Rep.-R-IA-1]",Republican,01/28/1998,105,IA
H.R. 3096,"Greenwood, James C. [Rep.-R-PA-8]",Republican,01/27/1998,105,PA
H.R. 3069,"Miller, George [Rep.-D-CA-7]",Democratic,11/13/1997,105,CA
H.R. 3055,"Hastings, Alcee L. [Rep.-D-FL-23]",Democratic,11/13/1997,105,FL
H.R. 3042,"Kolbe, Jim [Rep.-R-AZ-5]",Republican,11/13/1997,105,AZ
H.R. 3035,"Skeen, Joe [Rep.-R-NM-2]",Republican,11/12/1997,105,NM
H.R. 3034,"Shaw, E. Clay, Jr. [Rep.-R-FL-22]",Republican,11/12/1997,105,FL
H.R. 3025,"Davis, Tom [Rep.-R-VA-11]",Republican,11/12/1997,105,VA
H.R. 3007,"Morella, Constance A. [Rep.-R-MD-8]",Republican,11/09/1997,105,MD
H.R. 2979,"Thomas, William M. [Rep.-R-CA-21]",Republican,11/09/1997,105,CA
H.R. 2977,"Horn, Stephen [Rep.-R-CA-38]",Republican,11/09/1997,105,CA
H.R. 2886,"Doolittle, John T. [Rep.-R-CA-4]",Republican,11/07/1997,105,CA
H.R. 2877,"Ballenger, Cass [Rep.-R-NC-10]",Republican,11/07/1997,105,NC
H.R. 2870,"Portman, Rob [Rep.-R-OH-2]",Republican,11/07/1997,105,OH
H.R. 2864,"Ballenger, Cass [Rep.-R-NC-10]",Republican,11/07/1997,105,NC
H.R. 2843,"Duncan, John J., Jr. [Rep.-R-TN-2]",Republican,11/06/1997,105,TN
H.R. 2841,"Bunning, Jim [Rep.-R-KY-4]",Republican,11/06/1997,105,KY
H.R. 2813,"Fowler, Tillie [Rep.-R-FL-4]",Republican,11/04/1997,105,FL
H.R. 2807,"Saxton, Jim [Rep.-R-NJ-3]",Republican,11/04/1997,105,NJ
H.R. 2796,"Clayton, Eva M. [Rep.-D-NC-1]",Democratic,11/04/1997,105,NC
H.R. 2795,"Barrett, Bill [Rep.-R-NE-3]",Republican,11/04/1997,105,NE
H.R. 2744,"Gekas, George W. [Rep.-R-PA-17]",Republican,10/24/1997,105,PA
H.R. 2732,"Delahunt, William D. [Rep.-D-MA-10]",Democratic,10/24/1997,105,MA
H.R. 2731,"Delahunt, William D. [Rep.-D-MA-10]",Democratic,10/24/1997,105,MA
H.R. 2676,"Archer, Bill [Rep.-R-TX-7]",Republican,10/21/1997,105,TX
H.R. 2675,"Mica, John L. [Rep.-R-FL-7]",Republican,10/21/1997,105,FL
H.R. 2631,"Skeen, Joe [Rep.-R-NM-2]",Republican,10/07/1997,105,NM
H.R. 2626,"Duncan, John J., Jr. [Rep.-R-TN-2]",Republican,10/07/1997,105,TN
H.R. 2616,"Riggs, Frank [Rep.-R-CA-1]",Republican,10/06/1997,105,CA
H.R. 2607,"Taylor, Charles H. [Rep.-R-NC-11]",Republican,10/06/1997,105,NC
H.R. 2564,"Holden, Tim [Rep.-D-PA-6]",Democratic,09/26/1997,105,PA
H.R. 2476,"Underwood, Robert A. [Del.-D-GU-00]",Democratic,09/15/1997,105,GU
H.R. 2472,"Schaefer, Dan [Rep.-R-CO-6]",Republican,09/15/1997,105,CO
H.R. 2464,"McCollum, Bill [Rep.-R-FL-8]",Republican,09/11/1997,105,FL
H.R. 2443,"Norton, Eleanor Holmes [Del.-D-DC-00]",Democratic,09/09/1997,105,DC
H.R. 2431,"Wolf, Frank R. [Rep.-R-VA-10]",Republican,09/08/1997,105,VA
H.R. 2411,"Delahunt, William D. [Rep.-D-MA-10]",Democratic,09/05/1997,105,MA
H.R. 2400,"Shuster, Bud [Rep.-R-PA-9]",Republican,09/04/1997,105,PA
H.R. 2378,"Kolbe, Jim [Rep.-R-AZ-5]",Republican,08/06/1997,105,AZ
H.R. 2370,"Underwood, Robert A. [Del.-D-GU-00]",Democratic,07/31/1997,105,GU
H.R. 2367,"Stump, Bob [Rep.-R-AZ-3]",Republican,07/31/1997,105,AZ
H.R. 2366,"Stenholm, Charles W. [Rep.-D-TX-17]",Democratic,07/31/1997,105,TX
H.R. 2327,"Combest, Larry [Rep.-R-TX-19]",Republican,07/31/1997,105,TX
H.R. 2281,"Coble, Howard [Rep.-R-NC-6]",Republican,07/29/1997,105,NC
H.R. 2267,"Rogers, Harold [Rep.-R-KY-5]",Republican,07/25/1997,105,KY
H.R. 2266,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,07/25/1997,105,FL
H.R. 2265,"Goodlatte, Bob [Rep.-R-VA-6]",Republican,07/25/1997,105,VA
H.R. 2264,"Porter, John Edward [Rep.-R-IL-10]",Republican,07/25/1997,105,IL
H.R. 2263,"McHale, Paul [Rep.-D-PA-15]",Democratic,07/25/1997,105,PA
H.R. 2248,"Leach, James A. [Rep.-R-IA-1]",Republican,07/24/1997,105,IA
H.R. 2217,"McInnis, Scott [Rep.-R-CO-3]",Republican,07/22/1997,105,CO
H.R. 2209,"Walsh, James T. [Rep.-R-NY-25]",Republican,07/22/1997,105,NY
H.R. 2204,"Shuster, Bud [Rep.-R-PA-9]",Republican,07/21/1997,105,PA
H.R. 2203,"McDade, Joseph M. [Rep.-R-PA-10]",Republican,07/21/1997,105,PA
H.R. 2202,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,07/17/1997,105,FL
H.R. 2186,"Cubin, Barbara [Rep.-R-WY-00]",Republican,07/17/1997,105,WY
H.R. 2169,"Wolf, Frank R. [Rep.-R-VA-10]",Republican,07/16/1997,105,VA
H.R. 2165,"Leach, James A. [Rep.-R-IA-1]",Republican,07/15/1997,105,IA
H.R. 2160,"Skeen, Joe [Rep.-R-NM-2]",Republican,07/14/1997,105,NM
H.R. 2159,"Callahan, Sonny [Rep.-R-AL-1]",Republican,07/14/1997,105,AL
H.R. 2158,"Lewis, Jerry [Rep.-R-CA-40]",Republican,07/11/1997,105,CA
H.R. 2129,"Traficant, James A., Jr. [Rep.-D-OH-17]",Democratic,07/09/1997,105,OH
H.R. 2107,"Regula, Ralph [Rep.-R-OH-16]",Republican,07/01/1997,105,OH
H.R. 2070,"Solomon, Gerald B. H. [Rep.-R-NY-22]",Republican,06/25/1997,105,NY
H.R. 2018,"Paxon, Bill [Rep.-R-NY-27]",Republican,06/24/1997,105,NY
H.R. 2016,"Packard, Ron [Rep.-R-CA-48]",Republican,06/24/1997,105,CA
H.R. 2015,"Kasich, John R. [Rep.-R-OH-12]",Republican,06/24/1997,105,OH
H.R. 2014,"Kasich, John R. [Rep.-R-OH-12]",Republican,06/24/1997,105,OH
H.R. 2013,"Weygand, Robert A. [Rep.-D-RI-2]",Democratic,06/23/1997,105,RI
H.R. 2000,"Young, Don [Rep.-R-AK-00]",Republican,06/19/1997,105,AK
H.R. 1949,"Yates, Sidney R. [Rep.-D-IL-9]",Democratic,06/17/1997,105,IL
H.R. 1948,"Young, Don [Rep.-R-AK-00]",Republican,06/17/1997,105,AK
H.R. 1944,"Smith, Robert [Rep.-R-OR-2]",Republican,06/17/1997,105,OR
H.R. 1902,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,06/17/1997,105,IL
H.R. 1901,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,06/17/1997,105,IL
H.R. 1871,"Livingston, Bob [Rep.-R-LA-1]",Republican,06/12/1997,105,LA
H.R. 1866,"Smith, Lamar [Rep.-R-TX-21]",Republican,06/11/1997,105,TX
H.R. 1856,"Saxton, Jim [Rep.-R-NJ-3]",Republican,06/10/1997,105,NJ
H.R. 1853,"Riggs, Frank [Rep.-R-CA-1]",Republican,06/10/1997,105,CA
H.R. 1847,"Goodlatte, Bob [Rep.-R-VA-6]",Republican,06/10/1997,105,VA
H.R. 1840,"McCollum, Bill [Rep.-R-FL-8]",Republican,06/10/1997,105,FL
H.R. 1836,"Burton, Dan [Rep.-R-IN-6]",Republican,06/10/1997,105,IN
H.R. 1834,"Bateman, Herbert H. [Rep.-R-VA-1]",Republican,06/07/1997,105,VA
H.R. 1794,"Sherman, Brad [Rep.-D-CA-24]",Democratic,06/04/1997,105,CA
H.R. 1787,"Saxton, Jim [Rep.-R-NJ-3]",Republican,06/04/1997,105,NJ
H.R. 1779,"Blunt, Roy [Rep.-R-MO-7]",Republican,06/04/1997,105,MO
H.R. 1756,"Velazquez, Nydia M. [Rep.-D-NY-12]",Democratic,06/03/1997,105,NY
H.R. 1747,"Shuster, Bud [Rep.-R-PA-9]",Republican,05/22/1997,105,PA
H.R. 1702,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-9]",Republican,05/22/1997,105,WI
H.R. 1659,"Smith, Linda [Rep.-R-WA-3]",Republican,05/16/1997,105,WA
H.R. 1658,"Saxton, Jim [Rep.-R-NJ-3]",Republican,05/16/1997,105,NJ
H.R. 1650,"Christensen, Jon [Rep.-R-NE-2]",Republican,05/16/1997,105,NE
H.R. 1635,"Stokes, Louis [Rep.-D-OH-11]",Democratic,05/15/1997,105,OH
H.R. 1604,"Kildee, Dale E. [Rep.-D-MI-9]",Democratic,05/14/1997,105,MI
H.R. 1585,"Molinari, Susan [Rep.-R-NY-13]",Republican,05/13/1997,105,NY
H.R. 1553,"Burton, Dan [Rep.-R-IN-6]",Republican,05/08/1997,105,IN
H.R. 1493,"Gallegly, Elton [Rep.-R-CA-23]",Republican,04/30/1997,105,CA
H.R. 1484,"Norwood, Charles W. [Rep.-R-GA-10]",Republican,04/29/1997,105,GA
H.R. 1481,"LaTourette, Steven C. [Rep.-R-OH-19]",Republican,04/29/1997,105,OH
H.R. 1479,"Hastings, Alcee L. [Rep.-D-FL-23]",Democratic,04/29/1997,105,FL
H.R. 1460,"Underwood, Robert A. [Del.-D-GU-00]",Democratic,04/24/1997,105,GU
H.R. 1439,"Doolittle, John T. [Rep.-R-CA-4]",Republican,04/24/1997,105,CA
H.R. 1420,"Young, Don [Rep.-R-AK-00]",Republican,04/23/1997,105,AK
H.R. 1385,"McKeon, Howard P. ""Buck"" [Rep.-R-CA-25]",Republican,04/17/1997,105,CA
H.R. 1377,"Fawell, Harris W. [Rep.-R-IL-13]",Republican,04/17/1997,105,IL
H.R. 1316,"Collins, Mac [Rep.-R-GA-3]",Republican,04/14/1997,105,GA
H.R. 1306,"Roukema, Marge [Rep.-R-NJ-5]",Republican,04/10/1997,105,NJ
H.R. 1274,"Morella, Constance A. [Rep.-R-MD-8]",Republican,04/10/1997,105,MD
H.R. 1273,"Schiff, Steven [Rep.-R-NM-1]",Republican,04/10/1997,105,NM
H.R. 1271,"Morella, Constance A. [Rep.-R-MD-8]",Republican,04/10/1997,105,MD
H.R. 1254,"Blunt, Roy [Rep.-R-MO-7]",Republican,04/09/1997,105,MO
H.R. 1226,"Archer, Bill [Rep.-R-TX-7]",Republican,04/08/1997,105,TX
H.R. 1225,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,04/08/1997,105,IL
H.R. 1217,"Metcalf, Jack [Rep.-R-WA-2]",Republican,03/21/1997,105,WA
H.R. 1198,"Smith, Robert [Rep.-R-OR-2]",Republican,03/20/1997,105,OR
H.R. 1197,"Smith, Robert [Rep.-R-OR-2]",Republican,03/20/1997,105,OR
H.R. 1184,"Metcalf, Jack [Rep.-R-WA-2]",Republican,03/20/1997,105,WA
H.R. 1151,"LaTourette, Steven C. [Rep.-R-OH-19]",Republican,03/20/1997,105,OH
H.R. 1119,"Spence, Floyd [Rep.-R-SC-2]",Republican,03/19/1997,105,SC
H.R. 1116,"Reyes, Silvestre [Rep.-D-TX-16]",Democratic,03/18/1997,105,TX
H.R. 1090,"Evans, Lane [Rep.-D-IL-17]",Democratic,03/18/1997,105,IL
H.R. 1086,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,03/17/1997,105,IL
H.R. 1085,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,03/17/1997,105,IL
H.R. 1058,"Burton, Dan [Rep.-R-IN-6]",Republican,03/13/1997,105,IN
H.R. 1057,"Burton, Dan [Rep.-R-IN-6]",Republican,03/13/1997,105,IN
H.R. 1023,"Goss, Porter J. [Rep.-R-FL-14]",Republican,03/11/1997,105,FL
H.R. 1021,"McInnis, Scott [Rep.-R-CO-3]",Republican,03/11/1997,105,CO
H.R. 1003,"Hall, Ralph M. [Rep.-D-TX-4]",Democratic,03/11/1997,105,TX
H.R. 1001,"Thomas, William M. [Rep.-R-CA-21]",Republican,03/10/1997,105,CA
H.R. 968,"Ehrlich, Robert L., Jr. [Rep.-R-MD-2]",Republican,03/06/1997,105,MD
H.R. 960,"Thomas, William M. [Rep.-R-CA-21]",Republican,03/05/1997,105,CA
H.R. 956,"Portman, Rob [Rep.-R-OH-2]",Republican,03/05/1997,105,OH
H.R. 930,"Horn, Stephen [Rep.-R-CA-38]",Republican,03/05/1997,105,CA
H.R. 924,"McCollum, Bill [Rep.-R-FL-8]",Republican,03/05/1997,105,FL
H.R. 872,"Gekas, George W. [Rep.-R-PA-17]",Republican,02/27/1997,105,PA
H.R. 867,"Camp, Dave [Rep.-R-MI-4]",Republican,02/27/1997,105,MI
H.R. 848,"McHugh, John M. [Rep.-R-NY-24]",Republican,02/26/1997,105,NY
H.R. 824,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,02/25/1997,105,IL
H.R. 785,"Norwood, Charles W. [Rep.-R-GA-10]",Republican,02/13/1997,105,GA
H.R. 765,"Jones, Walter B., Jr. [Rep.-R-NC-3]",Republican,02/13/1997,105,NC
H.R. 709,"Cubin, Barbara [Rep.-R-WY-00]",Republican,02/12/1997,105,WY
H.R. 708,"Cubin, Barbara [Rep.-R-WY-00]",Republican,02/12/1997,105,WY
H.R. 700,"Bono, Sonny [Rep.-R-CA-44]",Republican,02/12/1997,105,CA
H.R. 681,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,02/11/1997,105,IL
H.R. 680,"Hamilton, Lee H. [Rep.-D-IN-9]",Democratic,02/11/1997,105,IN
H.R. 678,"Gillmor, Paul E. [Rep.-R-OH-5]",Republican,02/11/1997,105,OH
H.R. 672,"Coble, Howard [Rep.-R-NC-6]",Republican,02/11/1997,105,NC
H.R. 668,"Archer, Bill [Rep.-R-TX-7]",Republican,02/11/1997,105,TX
H.R. 652,"White, Rick [Rep.-R-WA-1]",Republican,02/06/1997,105,WA
H.R. 651,"White, Rick [Rep.-R-WA-1]",Republican,02/06/1997,105,WA
H.R. 649,"Schaefer, Dan [Rep.-R-CO-6]",Republican,02/06/1997,105,CO
H.R. 643,"LaTourette, Steven C. [Rep.-R-OH-19]",Republican,02/06/1997,105,OH
H.R. 633,"Davis, Tom [Rep.-R-VA-11]",Republican,02/06/1997,105,VA
H.R. 629,"Barton, Joe [Rep.-R-TX-6]",Republican,02/06/1997,105,TX
H.R. 624,"Whitfield, Ed [Rep.-R-KY-1]",Republican,02/06/1997,105,KY
H.R. 595,"Chambliss, Saxby [Rep.-R-GA-8]",Republican,02/05/1997,105,GA
H.R. 584,"Wynn, Albert Russell [Rep.-D-MD-4]",Democratic,02/04/1997,105,MD
H.R. 514,"Davis, Tom [Rep.-R-VA-11]",Republican,02/04/1997,105,VA
H.R. 499,"Bonilla, Henry [Rep.-R-TX-23]",Republican,02/04/1997,105,TX
H.R. 449,"Ensign, John [Rep.-R-NV-1]",Republican,01/20/1997,105,NV
H.R. 434,"Richardson, Bill [Rep.-D-NM-3]",Democratic,01/09/1997,105,NM
H.R. 412,"Hastings, Doc [Rep.-R-WA-4]",Republican,01/09/1997,105,WA
H.R. 408,"Gilchrest, Wayne T. [Rep.-R-MD-1]",Republican,01/09/1997,105,MD
H.R. 394,"Barcia, James A. [Rep.-D-MI-5]",Democratic,01/09/1997,105,MI
H.R. 379,"Linder, John [Rep.-R-GA-11]",Republican,01/07/1997,105,GA
H.R. 378,"Hunter, Duncan [Rep.-R-CA-52]",Republican,01/07/1997,105,CA
H.R. 363,"Towns, Edolphus [Rep.-D-NY-10]",Democratic,01/07/1997,105,NY
H.R. 282,"Serrano, Jose E. [Rep.-D-NY-16]",Democratic,01/07/1997,105,NY
H.R. 173,"Gallegly, Elton [Rep.-R-CA-23]",Republican,01/07/1997,105,CA
H.R. 111,"Condit, Gary A. [Rep.-D-CA-18]",Democratic,01/07/1997,105,CA
H.R. 79,"Riggs, Frank [Rep.-R-CA-1]",Republican,01/07/1997,105,CA
H.R. 63,"Herger, Wally [Rep.-R-CA-2]",Republican,01/07/1997,105,CA
H.R. 39,"Young, Don [Rep.-R-AK-00]",Republican,01/07/1997,105,AK
H.R. 8,"Bilbray, Brian P. [Rep.-R-CA-49]",Republican,01/07/1997,105,CA
H.R. 6,"McKeon, Howard P. ""Buck"" [Rep.-R-CA-25]",Republican,01/07/1997,105,CA
H.R. 5,"Goodling, William F. [Rep.-R-PA-19]",Republican,01/07/1997,105,PA
H.J.Res. 138,"Solomon, Gerald B. H. [Rep.-R-NY-22]",Republican,10/20/1998,105,NY
H.J.Res. 137,"Livingston, Bob [Rep.-R-LA-1]",Republican,10/19/1998,105,LA
H.J.Res. 136,"Livingston, Bob [Rep.-R-LA-1]",Republican,10/16/1998,105,LA
H.J.Res. 135,"Livingston, Bob [Rep.-R-LA-1]",Republican,10/14/1998,105,LA
H.J.Res. 134,"Livingston, Bob [Rep.-R-LA-1]",Republican,10/12/1998,105,LA
H.J.Res. 133,"Livingston, Bob [Rep.-R-LA-1]",Republican,10/09/1998,105,LA
H.J.Res. 131,"Solomon, Gerald B. H. [Rep.-R-NY-22]",Republican,10/07/1998,105,NY
H.J.Res. 128,"Livingston, Bob [Rep.-R-LA-1]",Republican,09/16/1998,105,LA
H.J.Res. 113,"Morella, Constance A. [Rep.-R-MD-8]",Republican,03/04/1998,105,MD
H.J.Res. 106,"Livingston, Bob [Rep.-R-LA-1]",Republican,11/13/1997,105,LA
H.J.Res. 105,"Livingston, Bob [Rep.-R-LA-1]",Republican,11/09/1997,105,LA
H.J.Res. 104,"Livingston, Bob [Rep.-R-LA-1]",Republican,11/09/1997,105,LA
H.J.Res. 103,"Armey, Richard K. [Rep.-R-TX-26]",Republican,11/08/1997,105,TX
H.J.Res. 102,"Lantos, Tom [Rep.-D-CA-12]",Democratic,11/07/1997,105,CA
H.J.Res. 101,"Livingston, Bob [Rep.-R-LA-1]",Republican,11/07/1997,105,LA
H.J.Res. 97,"Livingston, Bob [Rep.-R-LA-1]",Republican,10/21/1997,105,LA
H.J.Res. 96,"Davis, Tom [Rep.-R-VA-11]",Republican,10/09/1997,105,VA
H.J.Res. 95,"Bryant, Ed [Rep.-R-TN-7]",Republican,10/06/1997,105,TN
H.J.Res. 94,"Livingston, Bob [Rep.-R-LA-1]",Republican,09/26/1997,105,LA
H.J.Res. 92,"Callahan, Sonny [Rep.-R-AL-1]",Republican,07/31/1997,105,AL
H.J.Res. 91,"Barr, Bob [Rep.-R-GA-7]",Republican,07/31/1997,105,GA
H.J.Res. 90,"Diaz-Balart, Lincoln [Rep.-R-FL-21]",Republican,07/31/1997,105,FL
H.J.Res. 75,"Stump, Bob [Rep.-R-AZ-3]",Republican,04/30/1997,105,AZ
H.J.Res. 36,"Armey, Richard K. [Rep.-R-TX-26]",Republican,02/04/1997,105,TX
H.J.Res. 32,"Abercrombie, Neil [Rep.-D-HI-1]",Democratic,01/21/1997,105,HI
H.J.Res. 25,"Livingston, Bob [Rep.-R-LA-1]",Republican,01/09/1997,105,LA
S. 2561,"Nickles, Don [Sen.-R-OK-00]",Republican,10/06/1998,105,OK
S. 2524,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,09/28/1998,105,UT
S. 2505,"Craig, Larry E. [Sen.-R-ID-00]",Republican,09/21/1998,105,ID
S. 2500,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,09/18/1998,105,WY
S. 2468,"Graham, Bob [Sen.-D-FL-00]",Democratic,09/14/1998,105,FL
