legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
H.R. 4771,"Laughlin, Greg [Rep.-D-TX-14]",Democratic,04/03/1992,102,TX
H.R. 4572,"Hall, Tony P. [Rep.-D-OH-3]",Democratic,03/25/1992,102,OH
H.R. 4551,"Gephardt, Richard A. [Rep.-D-MO-3]",Democratic,03/24/1992,102,MO
H.R. 4548,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,03/24/1992,102,FL
H.R. 4542,"Schumer, Charles E. [Rep.-D-NY-10]",Democratic,03/24/1992,102,NY
H.R. 4539,"Taylor, Gene [Rep.-D-MS-5]",Democratic,03/20/1992,102,MS
H.R. 4505,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,03/18/1992,102,NJ
H.R. 4489,"Dicks, Norman D. [Rep.-D-WA-6]",Democratic,03/18/1992,102,WA
H.R. 4449,"Frank, Barney [Rep.-D-MA-4]",Democratic,03/12/1992,102,MA
H.R. 4437,"Richardson, Bill [Rep.-D-NM-3]",Democratic,03/11/1992,102,NM
H.R. 4412,"Hughes, William J. [Rep.-D-NJ-2]",Democratic,03/05/1992,102,NJ
H.R. 4398,"Erdreich, Ben [Rep.-D-AL-6]",Democratic,03/05/1992,102,AL
H.R. 4312,"Serrano, Jose E. [Rep.-D-NY-18]",Democratic,02/25/1992,102,NY
H.R. 4281,"Cox, Christopher [Rep.-R-CA-40]",Republican,02/20/1992,102,CA
H.R. 4250,"Swift, Al [Rep.-D-WA-2]",Democratic,02/19/1992,102,WA
H.R. 4184,"Neal, Richard E. [Rep.-D-MA-2]",Democratic,02/05/1992,102,MA
H.R. 4178,"Slaughter, Louise McIntosh [Rep.-D-NY-30]",Democratic,02/05/1992,102,NY
H.R. 4113,"Ortiz, Solomon P. [Rep.-D-TX-27]",Democratic,01/24/1992,102,TX
H.R. 4111,"LaFalce, John J. [Rep.-D-NY-32]",Democratic,01/24/1992,102,NY
H.R. 4095,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,01/22/1992,102,IL
H.R. 4059,"de la Garza, E. [Rep.-D-TX-15]",Democratic,11/26/1991,102,TX
H.R. 4026,"Richardson, Bill [Rep.-D-NM-3]",Democratic,11/26/1991,102,NM
H.R. 4016,"Panetta, Leon [Rep.-D-CA-16]",Democratic,11/26/1991,102,CA
H.R. 3932,"Sisisky, Norman [Rep.-D-VA-4]",Democratic,11/26/1991,102,VA
H.R. 3919,"Carper, Thomas R. [Rep.-D-DE-00]",Democratic,11/25/1991,102,DE
H.R. 3909,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,11/25/1991,102,IL
H.R. 3881,"Gordon, Bart [Rep.-D-TN-6]",Democratic,11/22/1991,102,TN
H.R. 3866,"Ortiz, Solomon P. [Rep.-D-TX-27]",Democratic,11/22/1991,102,TX
H.R. 3839,"Natcher, William H. [Rep.-D-KY-2]",Democratic,11/21/1991,102,KY
H.R. 3836,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,11/20/1991,102,MA
H.R. 3818,"McCollum, Bill [Rep.-R-FL-5]",Republican,11/19/1991,102,FL
H.R. 3807,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,11/19/1991,102,FL
H.R. 3795,"Brown, George E., Jr. [Rep.-D-CA-36]",Democratic,11/18/1991,102,CA
H.R. 3728,"Crane, Philip M. [Rep.-R-IL-12]",Republican,11/07/1991,102,IL
H.R. 3711,"Kildee, Dale E. [Rep.-D-MI-7]",Democratic,11/05/1991,102,MI
H.R. 3709,"Dellums, Ronald V. [Rep.-D-CA-8]",Democratic,11/05/1991,102,CA
H.R. 3686,"Coble, Howard [Rep.-R-NC-6]",Republican,10/31/1991,102,NC
H.R. 3673,"Packard, Ron [Rep.-R-CA-43]",Republican,10/30/1991,102,CA
H.R. 3665,"Bevill, Tom [Rep.-D-AL-4]",Democratic,10/30/1991,102,AL
H.R. 3654,"Barnard, Doug, Jr. [Rep.-D-GA-10]",Democratic,10/29/1991,102,GA
H.R. 3638,"Young, Don [Rep.-R-AK-00]",Republican,10/24/1991,102,AK
H.R. 3635,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,10/24/1991,102,CA
H.R. 3624,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,10/24/1991,102,IL
H.R. 3604,"Emerson, Bill [Rep.-R-MO-8]",Republican,10/22/1991,102,MO
H.R. 3598,"Bentley, Helen Delich [Rep.-R-MD-2]",Republican,10/22/1991,102,MD
H.R. 3595,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,10/21/1991,102,CA
H.R. 3576,"Gonzalez, Henry B. [Rep.-D-TX-20]",Democratic,10/17/1991,102,TX
H.R. 3575,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,10/17/1991,102,IL
H.R. 3531,"Hughes, William J. [Rep.-D-NJ-2]",Democratic,10/09/1991,102,NJ
H.R. 3508,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,10/03/1991,102,CA
H.R. 3475,"Morella, Constance A. [Rep.-R-MD-8]",Republican,10/02/1991,102,MD
H.R. 3435,"Gonzalez, Henry B. [Rep.-D-TX-20]",Democratic,09/30/1991,102,TX
H.R. 3402,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,09/24/1991,102,CA
H.R. 3394,"Miller, George [Rep.-D-CA-7]",Democratic,09/24/1991,102,CA
H.R. 3387,"Kostmayer, Peter H. [Rep.-D-PA-8]",Democratic,09/24/1991,102,PA
H.R. 3379,"Frank, Barney [Rep.-D-MA-4]",Democratic,09/24/1991,102,MA
H.R. 3370,"English, Glenn [Rep.-D-OK-6]",Democratic,09/23/1991,102,OK
H.R. 3350,"Edwards, Don [Rep.-D-CA-10]",Democratic,09/17/1991,102,CA
H.R. 3337,"Baker, Richard H. [Rep.-R-LA-6]",Republican,09/16/1991,102,LA
H.R. 3336,"Hoyer, Steny H. [Rep.-D-MD-5]",Democratic,09/16/1991,102,MD
H.R. 3327,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,09/12/1991,102,MS
H.R. 3322,"Clay, William (Bill) [Rep.-D-MO-1]",Democratic,09/12/1991,102,MO
H.R. 3291,"Dixon, Julian C. [Rep.-D-CA-28]",Democratic,09/11/1991,102,CA
H.R. 3289,"Kopetski, Mike [Rep.-D-OR-5]",Democratic,08/02/1991,102,OR
H.R. 3280,"Sawyer, Tom [Rep.-D-OH-14]",Democratic,08/02/1991,102,OH
H.R. 3259,"Martinez, Matthew G. [Rep.-D-CA-30]",Democratic,08/02/1991,102,CA
H.R. 3245,"Jenkins, Edgar L. [Rep.-D-GA-9]",Democratic,08/02/1991,102,GA
H.R. 3201,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,08/02/1991,102,IL
H.R. 3169,"Clay, William (Bill) [Rep.-D-MO-1]",Democratic,08/01/1991,102,MO
H.R. 3157,"Young, Don [Rep.-R-AK-00]",Republican,07/31/1991,102,AK
H.R. 3118,"Gilman, Benjamin A. [Rep.-R-NY-22]",Republican,07/31/1991,102,NY
H.R. 3049,"Mazzoli, Romano L. [Rep.-D-KY-3]",Democratic,07/25/1991,102,KY
H.R. 3041,"Clay, William (Bill) [Rep.-D-MO-1]",Democratic,07/25/1991,102,MO
H.R. 3033,"Perkins, Carl C. [Rep.-D-KY-7]",Democratic,07/25/1991,102,KY
H.R. 3029,"de la Garza, E. [Rep.-D-TX-15]",Democratic,07/25/1991,102,TX
H.R. 3012,"Carper, Thomas R. [Rep.-D-DE-00]",Democratic,07/24/1991,102,DE
H.R. 2977,"Markey, Edward J. [Rep.-D-MA-7]",Democratic,07/23/1991,102,MA
H.R. 2969,"Bliley, Tom [Rep.-R-VA-3]",Republican,07/23/1991,102,VA
H.R. 2968,"Dellums, Ronald V. [Rep.-D-CA-8]",Democratic,07/23/1991,102,CA
H.R. 2967,"Martinez, Matthew G. [Rep.-D-CA-30]",Democratic,07/23/1991,102,CA
H.R. 2950,"Mineta, Norman Y. [Rep.-D-CA-13]",Democratic,07/18/1991,102,CA
H.R. 2942,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,07/18/1991,102,MS
H.R. 2935,"Oakar, Mary Rose [Rep.-D-OH-20]",Democratic,07/17/1991,102,OH
H.R. 2927,"de Lugo, Ron [Del.-D-VI-00]",Democratic,07/17/1991,102,VI
H.R. 2926,"Costello, Jerry F. [Rep.-D-IL-21]",Democratic,07/17/1991,102,IL
H.R. 2901,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,07/16/1991,102,FL
H.R. 2896,"Atkins, Chester G. [Rep.-D-MA-5]",Democratic,07/16/1991,102,MA
H.R. 2850,"Clay, William (Bill) [Rep.-D-MO-1]",Democratic,07/10/1991,102,MO
H.R. 2818,"Olver, John W. [Rep.-D-MA-1]",Democratic,06/27/1991,102,MA
H.R. 2763,"Rahall, Nick J., II [Rep.-D-WV-4]",Democratic,06/25/1991,102,WV
H.R. 2698,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,06/20/1991,102,MS
H.R. 2686,"Yates, Sidney R. [Rep.-D-IL-9]",Democratic,06/19/1991,102,IL
H.R. 2660,"Yates, Sidney R. [Rep.-D-IL-9]",Democratic,06/17/1991,102,IL
H.R. 2629,"LaFalce, John J. [Rep.-D-NY-32]",Democratic,06/12/1991,102,NY
H.R. 2622,"Roybal, Edward R. [Rep.-D-CA-25]",Democratic,06/12/1991,102,CA
H.R. 2608,"Smith, Neal Edward [Rep.-D-IA-4]",Democratic,06/11/1991,102,IA
H.R. 2607,"Swift, Al [Rep.-D-WA-2]",Democratic,06/11/1991,102,WA
H.R. 2556,"Lagomarsino, Robert J. [Rep.-R-CA-19]",Republican,06/05/1991,102,CA
H.R. 2549,"Frank, Barney [Rep.-D-MA-4]",Democratic,06/05/1991,102,MA
H.R. 2525,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,06/04/1991,102,MS
H.R. 2521,"Murtha, John P. [Rep.-D-PA-12]",Democratic,06/04/1991,102,PA
H.R. 2519,"Traxler, Bob [Rep.-D-MI-8]",Democratic,06/03/1991,102,MI
H.R. 2506,"Fazio, Vic [Rep.-D-CA-4]",Democratic,05/30/1991,102,CA
H.R. 2454,"Dingell, John D. [Rep.-D-MI-16]",Democratic,05/23/1991,102,MI
H.R. 2448,"Weldon, Curt [Rep.-R-PA-7]",Republican,05/23/1991,102,PA
H.R. 2431,"Condit, Gary A. [Rep.-D-CA-15]",Democratic,05/22/1991,102,CA
H.R. 2427,"Bevill, Tom [Rep.-D-AL-4]",Democratic,05/22/1991,102,AL
H.R. 2426,"Hefner, W. G. (Bill) [Rep.-D-NC-8]",Democratic,05/22/1991,102,NC
H.R. 2387,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,05/17/1991,102,MA
H.R. 2347,"Smith, Lamar [Rep.-R-TX-21]",Republican,05/15/1991,102,TX
H.R. 2332,"Moakley, John Joseph [Rep.-D-MA-9]",Democratic,05/14/1991,102,MA
H.R. 2324,"Hughes, William J. [Rep.-D-NJ-2]",Democratic,05/14/1991,102,NJ
H.R. 2321,"Hall, Tony P. [Rep.-D-OH-3]",Democratic,05/14/1991,102,OH
H.R. 2313,"Kildee, Dale E. [Rep.-D-MI-7]",Democratic,05/14/1991,102,MI
H.R. 2270,"Sikorski, Gerry E. [Rep.-D-MN-6]",Democratic,05/08/1991,102,MN
H.R. 2263,"Kasich, John R. [Rep.-R-OH-12]",Republican,05/08/1991,102,OH
H.R. 2251,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,05/08/1991,102,MS
H.R. 2194,"Eckart, Dennis E. [Rep.-D-OH-11]",Democratic,05/02/1991,102,OH
H.R. 2181,"Sawyer, Tom [Rep.-D-OH-14]",Democratic,05/01/1991,102,OH
H.R. 2156,"Tallon, Robert M. (Robin) [Rep.-D-SC-6]",Democratic,04/30/1991,102,SC
H.R. 2152,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,04/30/1991,102,MA
H.R. 2144,"Miller, George [Rep.-D-CA-7]",Democratic,04/30/1991,102,CA
H.R. 2130,"Hertel, Dennis M. [Rep.-D-MI-14]",Democratic,04/30/1991,102,MI
H.R. 2127,"Owens, Major R. [Rep.-D-NY-12]",Democratic,04/29/1991,102,NY
H.R. 2123,"Dellums, Ronald V. [Rep.-D-CA-8]",Democratic,04/29/1991,102,CA
H.R. 2122,"Berman, Howard L. [Rep.-D-CA-26]",Democratic,04/29/1991,102,CA
H.R. 2105,"Laughlin, Greg [Rep.-D-TX-14]",Democratic,04/25/1991,102,TX
H.R. 2100,"Aspin, Les [Rep.-D-WI-1]",Democratic,04/25/1991,102,WI
H.R. 2092,"Yatron, Gus [Rep.-D-PA-6]",Democratic,04/24/1991,102,PA
H.R. 2042,"Boucher, Rick [Rep.-D-VA-9]",Democratic,04/24/1991,102,VA
H.R. 2038,"McCurdy, Dave [Rep.-D-OK-4]",Democratic,04/24/1991,102,OK
H.R. 2032,"Williams, Pat [Rep.-D-MT-1]",Democratic,04/23/1991,102,MT
H.R. 2031,"Williams, Pat [Rep.-D-MT-1]",Democratic,04/23/1991,102,MT
H.R. 1989,"Valentine, Tim [Rep.-D-NC-2]",Democratic,04/23/1991,102,NC
H.R. 1988,"Brown, George E., Jr. [Rep.-D-CA-36]",Democratic,04/23/1991,102,CA
H.R. 1917,"Lowery, Bill [Rep.-R-CA-41]",Republican,04/17/1991,102,CA
H.R. 1779,"Savage, Gus [Rep.-D-IL-2]",Democratic,04/16/1991,102,IL
H.R. 1776,"Tauzin, W. J. (Billy) [Rep.-D-LA-3]",Democratic,04/16/1991,102,LA
H.R. 1724,"Gibbons, Sam [Rep.-D-FL-7]",Democratic,04/11/1991,102,FL
H.R. 1720,"Dellums, Ronald V. [Rep.-D-CA-8]",Democratic,04/11/1991,102,CA
H.R. 1642,"Ortiz, Solomon P. [Rep.-D-TX-27]",Democratic,03/22/1991,102,TX
H.R. 1628,"Lowey, Nita M. [Rep.-D-NY-20]",Democratic,03/22/1991,102,NY
H.R. 1476,"Kolbe, Jim [Rep.-R-AZ-5]",Republican,03/19/1991,102,AZ
H.R. 1455,"McCurdy, Dave [Rep.-D-OK-4]",Democratic,03/18/1991,102,OK
H.R. 1448,"Stallings, Richard H. [Rep.-D-ID-2]",Democratic,03/14/1991,102,ID
H.R. 1435,"Schroeder, Patricia [Rep.-D-CO-1]",Democratic,03/13/1991,102,CO
H.R. 1415,"Berman, Howard L. [Rep.-D-CA-26]",Democratic,03/13/1991,102,CA
H.R. 1316,"Ackerman, Gary L. [Rep.-D-NY-7]",Democratic,03/07/1991,102,NY
H.R. 1285,"Ford, William D. [Rep.-D-MI-15]",Democratic,03/06/1991,102,MI
H.R. 1284,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,03/06/1991,102,FL
H.R. 1282,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,03/05/1991,102,MS
H.R. 1281,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,03/05/1991,102,MS
H.R. 1253,"Morella, Constance A. [Rep.-R-MD-8]",Republican,03/05/1991,102,MD
H.R. 1252,"Morella, Constance A. [Rep.-R-MD-8]",Republican,03/05/1991,102,MD
H.R. 1216,"Visclosky, Peter J. [Rep.-D-IN-1]",Democratic,02/28/1991,102,IN
H.R. 1176,"Berman, Howard L. [Rep.-D-CA-26]",Democratic,02/28/1991,102,CA
H.R. 1143,"McNulty, Michael R. [Rep.-D-NY-23]",Democratic,02/27/1991,102,NY
H.R. 1101,"Emerson, Bill [Rep.-R-MO-8]",Republican,02/21/1991,102,MO
H.R. 1099,"Zeliff, William H., Jr. [Rep.-R-NH-1]",Republican,02/21/1991,102,NH
H.R. 1047,"Applegate, Douglas [Rep.-D-OH-18]",Democratic,02/21/1991,102,OH
H.R. 1046,"Applegate, Douglas [Rep.-D-OH-18]",Democratic,02/21/1991,102,OH
H.R. 1006,"Jones, Walter B. [Rep.-D-NC-1]",Democratic,02/20/1991,102,NC
H.R. 998,"Holloway, Clyde [Rep.-R-LA-8]",Republican,02/20/1991,102,LA
H.R. 991,"Carper, Thomas R. [Rep.-D-DE-00]",Democratic,02/20/1991,102,DE
H.R. 990,"Byron, Beverly B. [Rep.-D-MD-6]",Democratic,02/20/1991,102,MD
H.R. 972,"Richardson, Bill [Rep.-D-NM-3]",Democratic,02/19/1991,102,NM
H.R. 971,"Horton, Frank J. [Rep.-R-NY-29]",Republican,02/19/1991,102,NY
H.R. 948,"Obey, David R. [Rep.-D-WI-7]",Democratic,02/06/1991,102,WI
H.R. 939,"Staggers, Harley O., Jr. [Rep.-D-WV-2]",Democratic,02/06/1991,102,WV
H.R. 904,"Lewis, John [Rep.-D-GA-5]",Democratic,02/06/1991,102,GA
H.R. 848,"Campbell, Ben Nighthorse [Rep.-D-CO-3]",Democratic,02/06/1991,102,CO
H.R. 831,"Stokes, Louis [Rep.-D-OH-21]",Democratic,02/05/1991,102,OH
H.R. 829,"Slaughter, D. French, Jr. [Rep.-R-VA-7]",Republican,02/05/1991,102,VA
H.R. 794,"Conte, Silvio O. [Rep.-R-MA-1]",Republican,02/05/1991,102,MA
H.R. 776,"Sharp, Philip R. [Rep.-D-IN-2]",Democratic,02/04/1991,102,IN
H.R. 751,"Sawyer, Tom [Rep.-D-OH-14]",Democratic,01/30/1991,102,OH
H.R. 749,"Rowland, J. Roy [Rep.-D-GA-8]",Democratic,01/30/1991,102,GA
H.R. 712,"Shaw, E. Clay, Jr. [Rep.-R-FL-15]",Republican,01/29/1991,102,FL
H.R. 707,"English, Glenn [Rep.-D-OK-6]",Democratic,01/29/1991,102,OK
H.R. 690,"Lewis, John [Rep.-D-GA-5]",Democratic,01/29/1991,102,GA
H.R. 635,"Martinez, Matthew G. [Rep.-D-CA-30]",Democratic,01/23/1991,102,CA
H.R. 598,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,01/23/1991,102,MS
H.R. 556,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,01/17/1991,102,MS
H.R. 555,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,01/17/1991,102,MS
H.R. 543,"Levine, Mel [Rep.-D-CA-27]",Democratic,01/16/1991,102,CA
H.R. 525,"Molinari, Susan [Rep.-R-NY-14]",Republican,01/14/1991,102,NY
H.R. 479,"Bereuter, Doug [Rep.-R-NE-1]",Republican,01/11/1991,102,NE
H.R. 478,"Stallings, Richard H. [Rep.-D-ID-2]",Democratic,01/10/1991,102,ID
H.R. 476,"Kildee, Dale E. [Rep.-D-MI-7]",Democratic,01/10/1991,102,MI
H.R. 470,"Visclosky, Peter J. [Rep.-D-IN-1]",Democratic,01/09/1991,102,IN
H.R. 454,"Coleman, Ronald D. [Rep.-D-TX-16]",Democratic,01/03/1991,102,TX
H.R. 429,"Thomas, Craig [Rep.-R-WY-00]",Republican,01/03/1991,102,WY
H.R. 427,"Swift, Al [Rep.-D-WA-2]",Democratic,01/03/1991,102,WA
H.R. 355,"Lehman, Richard H. [Rep.-D-CA-18]",Democratic,01/03/1991,102,CA
H.R. 240,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,01/03/1991,102,FL
H.R. 238,"Bennett, Charles E. [Rep.-D-FL-3]",Democratic,01/03/1991,102,FL
H.R. 232,"Staggers, Harley O., Jr. [Rep.-D-WV-2]",Democratic,01/03/1991,102,WV
H.R. 180,"Penny, Timothy J. [Rep.-D-MN-1]",Democratic,01/03/1991,102,MN
H.R. 158,"Neal, Stephen L. [Rep.-D-NC-5]",Democratic,01/03/1991,102,NC
H.R. 153,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,01/03/1991,102,MS
H.R. 4,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,01/03/1991,102,IL
H.R. 3,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,01/03/1991,102,MS
H.J.Res. 563,"Gephardt, Richard A. [Rep.-D-MO-3]",Democratic,10/06/1992,102,MO
H.J.Res. 560,"Gephardt, Richard A. [Rep.-D-MO-3]",Democratic,10/04/1992,102,MO
H.J.Res. 553,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,09/24/1992,102,MS
H.J.Res. 547,"Ritter, Don [Rep.-R-PA-15]",Republican,08/12/1992,102,PA
H.J.Res. 546,"Molinari, Susan [Rep.-R-NY-14]",Republican,08/12/1992,102,NY
H.J.Res. 543,"Fazio, Vic [Rep.-D-CA-4]",Democratic,08/12/1992,102,CA
H.J.Res. 542,"Brown, George E., Jr. [Rep.-D-CA-36]",Democratic,08/12/1992,102,CA
H.J.Res. 529,"Pastor, Ed [Rep.-D-AZ-2]",Democratic,07/09/1992,102,AZ
H.J.Res. 523,"Weldon, Curt [Rep.-R-PA-7]",Republican,07/02/1992,102,PA
H.J.Res. 520,"Clement, Bob [Rep.-D-TN-5]",Democratic,06/30/1992,102,TN
H.J.Res. 517,"Eckart, Dennis E. [Rep.-D-OH-11]",Democratic,06/25/1992,102,OH
H.J.Res. 509,"Yates, Sidney R. [Rep.-D-IL-9]",Democratic,06/18/1992,102,IL
H.J.Res. 507,"Gephardt, Richard A. [Rep.-D-MO-3]",Democratic,06/16/1992,102,MO
H.J.Res. 503,"Espy, Mike [Rep.-D-MS-2]",Democratic,06/09/1992,102,MS
H.J.Res. 500,"Manton, Thomas J. [Rep.-D-NY-9]",Democratic,06/01/1992,102,NY
H.J.Res. 499,"Payne, Donald M. [Rep.-D-NJ-10]",Democratic,05/28/1992,102,NJ
H.J.Res. 492,"Roe, Robert A. [Rep.-D-NJ-8]",Democratic,05/21/1992,102,NJ
H.J.Res. 489,"Fazio, Vic [Rep.-D-CA-4]",Democratic,05/21/1992,102,CA
H.J.Res. 484,"Oakar, Mary Rose [Rep.-D-OH-20]",Democratic,05/14/1992,102,OH
H.J.Res. 471,"Solarz, Stephen J. [Rep.-D-NY-13]",Democratic,04/09/1992,102,NY
H.J.Res. 470,"Broomfield, William S. [Rep.-R-MI-18]",Republican,04/09/1992,102,MI
H.J.Res. 467,"Horn, Joan Kelly [Rep.-D-MO-2]",Democratic,04/08/1992,102,MO
H.J.Res. 466,"Gekas, George W. [Rep.-R-PA-17]",Republican,04/08/1992,102,PA
H.J.Res. 459,"Hochbrueckner, George J. [Rep.-D-NY-1]",Democratic,04/01/1992,102,NY
H.J.Res. 458,"Moody, Jim [Rep.-D-WI-5]",Democratic,03/31/1992,102,WI
H.J.Res. 457,"Bliley, Tom [Rep.-R-VA-3]",Republican,03/31/1992,102,VA
H.J.Res. 456,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,03/30/1992,102,MS
H.J.Res. 446,"Gephardt, Richard A. [Rep.-D-MO-3]",Democratic,03/19/1992,102,MO
H.J.Res. 445,"Dwyer, Bernard J. [Rep.-D-NJ-6]",Democratic,03/18/1992,102,NJ
H.J.Res. 442,"Young, C. W. Bill [Rep.-R-FL-8]",Republican,03/17/1992,102,FL
H.J.Res. 430,"Moran, James P. [Rep.-D-VA-8]",Democratic,02/27/1992,102,VA
H.J.Res. 429,"Guarini, Frank J. [Rep.-D-NJ-14]",Democratic,02/27/1992,102,NJ
H.J.Res. 425,"Harris, Claude [Rep.-D-AL-7]",Democratic,02/26/1992,102,AL
H.J.Res. 422,"Scheuer, James H. [Rep.-D-NY-8]",Democratic,02/25/1992,102,NY
H.J.Res. 413,"Gilman, Benjamin A. [Rep.-R-NY-22]",Republican,02/19/1992,102,NY
H.J.Res. 411,"McDade, Joseph M. [Rep.-R-PA-10]",Republican,02/18/1992,102,PA
H.J.Res. 410,"Gephardt, Richard A. [Rep.-D-MO-3]",Democratic,02/11/1992,102,MO
H.J.Res. 409,"Traficant, James A., Jr. [Rep.-D-OH-17]",Democratic,02/05/1992,102,OH
H.J.Res. 402,"Moran, James P. [Rep.-D-VA-8]",Democratic,02/04/1992,102,VA
H.J.Res. 399,"Duncan, John J., Jr. [Rep.-R-TN-2]",Republican,02/04/1992,102,TN
H.J.Res. 395,"Snowe, Olympia J. [Rep.-R-ME-2]",Republican,01/30/1992,102,ME
H.J.Res. 388,"Matsui, Robert T. [Rep.-D-CA-3]",Democratic,01/03/1992,102,CA
H.J.Res. 374,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,11/12/1991,102,MS
H.J.Res. 372,"Neal, Richard E. [Rep.-D-MA-2]",Democratic,11/07/1991,102,MA
H.J.Res. 371,"Myers, John T. [Rep.-R-IN-7]",Republican,11/07/1991,102,IN
H.J.Res. 360,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,10/23/1991,102,MS
H.J.Res. 356,"Bliley, Tom [Rep.-R-VA-3]",Republican,10/22/1991,102,VA
H.J.Res. 353,"Ballenger, Cass [Rep.-R-NC-10]",Republican,10/17/1991,102,NC
H.J.Res. 350,"Manton, Thomas J. [Rep.-D-NY-9]",Democratic,10/16/1991,102,NY
H.J.Res. 346,"Gephardt, Richard A. [Rep.-D-MO-3]",Democratic,10/09/1991,102,MO
H.J.Res. 343,"Slaughter, Louise McIntosh [Rep.-D-NY-30]",Democratic,10/03/1991,102,NY
H.J.Res. 340,"Horn, Joan Kelly [Rep.-D-MO-2]",Democratic,10/02/1991,102,MO
H.J.Res. 332,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,09/24/1991,102,MS
H.J.Res. 327,"Laughlin, Greg [Rep.-D-TX-14]",Democratic,09/17/1991,102,TX
H.J.Res. 320,"Norton, Eleanor Holmes [Del.-D-DC-00]",Democratic,08/02/1991,102,DC
H.J.Res. 309,"Slattery, Jim [Rep.-D-KS-2]",Democratic,07/18/1991,102,KS
H.J.Res. 305,"Clement, Bob [Rep.-D-TN-5]",Democratic,07/17/1991,102,TN
H.J.Res. 303,"Price, David E. [Rep.-D-NC-4]",Democratic,07/16/1991,102,NC
H.J.Res. 300,"Lehman, William [Rep.-D-FL-17]",Democratic,07/16/1991,102,FL
H.J.Res. 284,"Markey, Edward J. [Rep.-D-MA-7]",Democratic,06/25/1991,102,MA
H.J.Res. 282,"Gephardt, Richard A. [Rep.-D-MO-3]",Democratic,06/25/1991,102,MO
H.J.Res. 281,"Gephardt, Richard A. [Rep.-D-MO-3]",Democratic,06/25/1991,102,MO
H.J.Res. 280,"Brown, George E., Jr. [Rep.-D-CA-36]",Democratic,06/25/1991,102,CA
H.J.Res. 279,"Coleman, E. Thomas [Rep.-R-MO-6]",Republican,06/20/1991,102,MO
H.J.Res. 272,"de la Garza, E. [Rep.-D-TX-15]",Democratic,06/18/1991,102,TX
H.J.Res. 271,"Mineta, Norman Y. [Rep.-D-CA-13]",Democratic,06/12/1991,102,CA
H.J.Res. 264,"Hoyer, Steny H. [Rep.-D-MD-5]",Democratic,06/04/1991,102,MD
H.J.Res. 259,"Payne, Donald M. [Rep.-D-NJ-10]",Democratic,05/22/1991,102,NJ
H.J.Res. 255,"Sangmeister, George E. [Rep.-D-IL-4]",Democratic,05/15/1991,102,IL
H.J.Res. 233,"Lagomarsino, Robert J. [Rep.-R-CA-19]",Republican,04/24/1991,102,CA
H.J.Res. 230,"Gilman, Benjamin A. [Rep.-R-NY-22]",Republican,04/23/1991,102,NY
H.J.Res. 222,"Dingell, John D. [Rep.-D-MI-16]",Democratic,04/17/1991,102,MI
H.J.Res. 219,"Dwyer, Bernard J. [Rep.-D-NJ-6]",Democratic,04/16/1991,102,NJ
H.J.Res. 218,"Morrison, Sid [Rep.-R-WA-4]",Republican,04/11/1991,102,WA
H.J.Res. 215,"Espy, Mike [Rep.-D-MS-2]",Democratic,04/11/1991,102,MS
H.J.Res. 214,"Bacchus, Jim [Rep.-D-FL-11]",Democratic,04/11/1991,102,FL
H.J.Res. 212,"Oakar, Mary Rose [Rep.-D-OH-20]",Democratic,04/10/1991,102,OH
