legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
S. 1686,"Roth Jr., William V. [Sen.-R-DE-00]",Republican,08/03/1979,96,DE
S. 1682,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,08/03/1979,96,WA
S. 1658,"Javits, Jacob K. [Sen.-R-NY-00]",Republican,08/02/1979,96,NY
S. 1655,"Levin, Carl [Sen.-D-MI-00]",Democratic,08/02/1979,96,MI
S. 1654,"DeConcini, Dennis [Sen.-D-AZ-00]",Democratic,08/02/1979,96,AZ
S. 1650,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,08/02/1979,96,HI
S. 1647,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,08/02/1979,96,HI
S. 1646,"Proxmire, William [Sen.-D-WI-00]",Democratic,08/02/1979,96,WI
S. 1640,"Gravel, Mike [Sen.-D-AK-00]",Democratic,08/02/1979,96,AK
S. 1626,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,08/01/1979,96,UT
S. 1625,"McGovern, George [Sen.-D-SD-00]",Democratic,08/01/1979,96,SD
S. 1624,"Gravel, Mike [Sen.-D-AK-00]",Democratic,08/01/1979,96,AK
S. 1615,"Hollings, Ernest F. [Sen.-D-SC-00]",Democratic,08/01/1979,96,SC
S. 1578,"Mathias, Charles McC., Jr. [Sen.-R-MD-00]",Republican,07/26/1979,96,MD
S. 1535,"Javits, Jacob K. [Sen.-R-NY-00]",Republican,07/18/1979,96,NY
S. 1515,"Proxmire, William [Sen.-D-WI-00]",Democratic,07/13/1979,96,WI
S. 1491,"Dole, Robert J. [Sen.-R-KS-00]",Republican,07/12/1979,96,KS
S. 1482,"Biden, Joseph R., Jr. [Sen.-D-DE-00]",Democratic,07/11/1979,96,DE
S. 1466,"Kassebaum, Nancy Landon [Sen.-R-KS-00]",Republican,07/09/1979,96,KS
S. 1465,"Talmadge, Herman E. [Sen.-D-GA-00]",Democratic,07/09/1979,96,GA
S. 1454,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,07/09/1979,96,NV
S. 1452,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,07/09/1979,96,NV
S. 1442,"Hatfield, Mark O. [Sen.-R-OR-00]",Republican,06/27/1979,96,OR
S. 1393,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,06/21/1979,96,NV
S. 1391,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,06/21/1979,96,NV
S. 1386,"Pell, Claiborne [Sen.-D-RI-00]",Democratic,06/21/1979,96,RI
S. 1374,"Hatfield, Mark O. [Sen.-R-OR-00]",Republican,06/19/1979,96,OR
S. 1319,"Hart, Gary W. [Sen.-D-CO-00]",Democratic,06/12/1979,96,CO
S. 1318,"Glenn, John H., Jr. [Sen.-D-OH-00]",Democratic,06/12/1979,96,OH
S. 1317,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,06/12/1979,96,WA
S. 1309,"Talmadge, Herman E. [Sen.-D-GA-00]",Democratic,06/11/1979,96,GA
S. 1307,"Chiles, Lawton [Sen.-D-FL-00]",Democratic,06/11/1979,96,FL
S. 1300,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,06/07/1979,96,NV
S. 1281,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,06/05/1979,96,HI
S. 1250,"Stevenson, Adlai E., III [Sen.-D-IL-00]",Democratic,05/24/1979,96,IL
S. 1227,"Mathias, Charles McC., Jr. [Sen.-R-MD-00]",Republican,05/23/1979,96,MD
S. 1179,"Bayh, Birch [Sen.-D-IN-00]",Democratic,05/17/1979,96,IN
S. 1177,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,05/17/1979,96,MA
S. 1160,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,05/15/1979,96,NV
S. 1157,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,05/15/1979,96,MA
S. 1156,"Randolph, Jennings [Sen.-D-WV-00]",Democratic,05/15/1979,96,WV
S. 1148,"Muskie, Edmund S. [Sen.-D-ME-00]",Democratic,05/15/1979,96,ME
S. 1146,"Muskie, Edmund S. [Sen.-D-ME-00]",Democratic,05/15/1979,96,ME
S. 1143,"Culver, John C. [Sen.-D-IA-00]",Democratic,05/15/1979,96,IA
S. 1142,"Moynihan, Daniel Patrick [Sen.-D-NY-00]",Democratic,05/15/1979,96,NY
S. 1140,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,05/15/1979,96,NV
S. 1135,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,05/15/1979,96,NV
S. 1125,"Huddleston, Walter (Dee) [Sen.-D-KY-00]",Democratic,05/14/1979,96,KY
S. 1123,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,05/11/1979,96,NV
S. 1037,"Eagleton, Thomas F. [Sen.-D-MO-00]",Democratic,04/30/1979,96,MO
S. 1030,"Johnston, J. Bennett [Sen.-D-LA-00]",Democratic,04/26/1979,96,LA
S. 1019,"Church, Frank [Sen.-D-ID-00]",Democratic,04/26/1979,96,ID
S. 1007,"Church, Frank [Sen.-D-ID-00]",Democratic,04/25/1979,96,ID
S. 988,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,04/23/1979,96,MA
S. 985,"Talmadge, Herman E. [Sen.-D-GA-00]",Democratic,04/23/1979,96,GA
S. 984,"Talmadge, Herman E. [Sen.-D-GA-00]",Democratic,04/23/1979,96,GA
S. 976,"Proxmire, William [Sen.-D-WI-00]",Democratic,04/23/1979,96,WI
S. 975,"Bayh, Birch [Sen.-D-IN-00]",Democratic,04/18/1979,96,IN
S. 961,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,04/10/1979,96,MA
S. 932,"Proxmire, William [Sen.-D-WI-00]",Democratic,04/09/1979,96,WI
S. 927,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,04/09/1979,96,WA
S. 917,"Magnuson, Warren G. [Sen.-D-WA-00]",Democratic,04/09/1979,96,WA
S. 901,"Chafee, John H. [Sen.-R-RI-00]",Republican,04/05/1979,96,RI
S. 885,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,04/05/1979,96,WA
S. 869,"Ribicoff, Abraham A. [Sen.-D-CT-00]",Democratic,04/04/1979,96,CT
S. 838,"Chafee, John H. [Sen.-R-RI-00]",Republican,03/29/1979,96,RI
S. 817,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,03/28/1979,96,WA
S. 756,"Chiles, Lawton [Sen.-D-FL-00]",Democratic,03/26/1979,96,FL
S. 751,"DeConcini, Dennis [Sen.-D-AZ-00]",Democratic,03/26/1979,96,AZ
S. 737,"Stevenson, Adlai E., III [Sen.-D-IL-00]",Democratic,03/22/1979,96,IL
S. 721,"Bayh, Birch [Sen.-D-IN-00]",Democratic,03/21/1979,96,IN
S. 716,"Pryor, David H. [Sen.-D-AR-00]",Democratic,03/21/1979,96,AR
S. 709,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,03/21/1979,96,NV
S. 707,"Bentsen, Lloyd M. [Sen.-D-TX-00]",Democratic,03/21/1979,96,TX
S. 673,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,03/15/1979,96,WA
S. 670,"Leahy, Patrick J. [Sen.-D-VT-00]",Democratic,03/15/1979,96,VT
S. 668,"Hatfield, Mark O. [Sen.-R-OR-00]",Republican,03/14/1979,96,OR
S. 662,"Church, Frank [Sen.-D-ID-00]",Democratic,03/14/1979,96,ID
S. 659,"Pressler, Larry [Sen.-R-SD-00]",Republican,03/14/1979,96,SD
S. 643,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,03/13/1979,96,MA
S. 640,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,03/13/1979,96,NV
S. 631,"Goldwater, Barry [Sen.-R-AZ-00]",Republican,03/13/1979,96,AZ
S. 613,"Bentsen, Lloyd M. [Sen.-D-TX-00]",Democratic,03/12/1979,96,TX
S. 598,"Bayh, Birch [Sen.-D-IN-00]",Democratic,03/08/1979,96,IN
S. 585,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,03/08/1979,96,WA
S. 576,"Hayakawa, Samuel Ichiye [Sen.-R-CA-00]",Republican,03/07/1979,96,CA
S. 568,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,03/07/1979,96,MA
S. 567,"DeConcini, Dennis [Sen.-D-AZ-00]",Democratic,03/07/1979,96,AZ
S. 562,"Hart, Gary W. [Sen.-D-CO-00]",Democratic,03/07/1979,96,CO
S. 551,"Garn, E. J. (Jake) [Sen.-R-UT-00]",Republican,03/05/1979,96,UT
S. 544,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,03/05/1979,96,MA
S. 532,"Pryor, David H. [Sen.-D-AR-00]",Democratic,03/05/1979,96,AR
S. 525,"Riegle, Donald W., Jr. [Sen.-D-MI-00]",Democratic,03/01/1979,96,MI
S. 497,"Cranston, Alan [Sen.-D-CA-00]",Democratic,02/26/1979,96,CA
S. 496,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,02/26/1979,96,WA
S. 453,"Laxalt, Paul D. [Sen.-R-NV-00]",Republican,02/22/1979,96,NV
S. 444,"Eagleton, Thomas F. [Sen.-D-MO-00]",Democratic,02/21/1979,96,MO
S. 440,"Riegle, Donald W., Jr. [Sen.-D-MI-00]",Democratic,02/21/1979,96,MI
S. 436,"Baker, Howard H., Jr. [Sen.-R-TN-00]",Republican,02/21/1979,96,TN
S. 429,"Stennis, John C. [Sen.-D-MS-00]",Democratic,02/09/1979,96,MS
S. 428,"Stennis, John C. [Sen.-D-MS-00]",Democratic,02/09/1979,96,MS
S. 423,"Ford, Wendell H. [Sen.-D-KY-00]",Democratic,02/09/1979,96,KY
S. 411,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,02/09/1979,96,NV
S. 390,"Metzenbaum, Howard M. [Sen.-D-OH-00]",Democratic,02/08/1979,96,OH
S. 348,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,02/06/1979,96,NM
S. 341,"Burdick, Quentin N. [Sen.-D-ND-00]",Democratic,02/05/1979,96,ND
S. 327,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,02/01/1979,96,UT
S. 299,"Culver, John C. [Sen.-D-IA-00]",Democratic,01/31/1979,96,IA
S. 275,"Heinz, John [Sen.-R-PA-00]",Republican,01/31/1979,96,PA
S. 261,"McGovern, George [Sen.-D-SD-00]",Democratic,01/31/1979,96,SD
S. 241,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,01/29/1979,96,MA
S. 239,"Cranston, Alan [Sen.-D-CA-00]",Democratic,01/25/1979,96,CA
S. 237,"DeConcini, Dennis [Sen.-D-AZ-00]",Democratic,01/25/1979,96,AZ
S. 233,"Cannon, Howard W. [Sen.-D-NV-00]",Democratic,01/25/1979,96,NV
S. 230,"Javits, Jacob K. [Sen.-R-NY-00]",Republican,01/25/1979,96,NY
S. 215,"Packwood, Bob [Sen.-R-OR-00]",Republican,01/25/1979,96,OR
S. 214,"Durkin, John A. [Sen.-D-NH-00]",Democratic,01/25/1979,96,NH
S. 210,"Ribicoff, Abraham A. [Sen.-D-CT-00]",Democratic,01/24/1979,96,CT
S. 199,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,01/23/1979,96,HI
S. 170,"Matsunaga, Spark M. [Sen.-D-HI-00]",Democratic,01/23/1979,96,HI
S. 151,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,01/23/1979,96,HI
S. 132,"Baker, Howard H., Jr. [Sen.-R-TN-00]",Republican,01/23/1979,96,TN
S. 120,"Cranston, Alan [Sen.-D-CA-00]",Democratic,01/23/1979,96,CA
S. 91,"Thurmond, Strom [Sen.-R-SC-00]",Republican,01/18/1979,96,SC
S. 43,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,01/15/1979,96,UT
S. 41,"Ford, Wendell H. [Sen.-D-KY-00]",Democratic,01/15/1979,96,KY
S. 37,"Proxmire, William [Sen.-D-WI-00]",Democratic,01/15/1979,96,WI
S. 7,"Cranston, Alan [Sen.-D-CA-00]",Democratic,01/15/1979,96,CA
S.J.Res. 213,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,12/02/1980,96,MA
S.J.Res. 209,"Williams, Harrison A., Jr. [Sen.-D-NJ-00]",Democratic,09/30/1980,96,NJ
S.J.Res. 201,"Cranston, Alan [Sen.-D-CA-00]",Democratic,09/04/1980,96,CA
S.J.Res. 188,"Randolph, Jennings [Sen.-D-WV-00]",Democratic,06/25/1980,96,WV
S.J.Res. 183,"DeConcini, Dennis [Sen.-D-AZ-00]",Democratic,06/10/1980,96,AZ
S.J.Res. 181,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,06/04/1980,96,WA
S.J.Res. 180,"Jackson, Henry M. [Sen.-D-WA-00]",Democratic,06/04/1980,96,WA
S.J.Res. 175,"Proxmire, William [Sen.-D-WI-00]",Democratic,05/16/1980,96,WI
S.J.Res. 168,"Dole, Robert J. [Sen.-R-KS-00]",Republican,04/29/1980,96,KS
S.J.Res. 156,"Burdick, Quentin N. [Sen.-D-ND-00]",Democratic,03/28/1980,96,ND
S.J.Res. 149,"Nunn, Sam [Sen.-D-GA-00]",Democratic,02/26/1980,96,GA
S.J.Res. 131,"Javits, Jacob K. [Sen.-R-NY-00]",Republican,12/20/1979,96,NY
S.J.Res. 127,"Heflin, Howell [Sen.-D-AL-00]",Democratic,12/20/1979,96,AL
S.J.Res. 119,"Mathias, Charles McC., Jr. [Sen.-R-MD-00]",Republican,11/08/1979,96,MD
S.J.Res. 117,"Williams, Harrison A., Jr. [Sen.-D-NJ-00]",Democratic,10/29/1979,96,NJ
S.J.Res. 115,"Riegle, Donald W., Jr. [Sen.-D-MI-00]",Democratic,10/16/1979,96,MI
S.J.Res. 109,"Cochran, Thad [Sen.-R-MS-00]",Republican,10/09/1979,96,MS
S.J.Res. 108,"Melcher, John [Sen.-D-MT-00]",Democratic,10/04/1979,96,MT
S.J.Res. 105,"Williams, Harrison A., Jr. [Sen.-D-NJ-00]",Democratic,09/25/1979,96,NJ
S.J.Res. 97,"Danforth, John C. [Sen.-R-MO-00]",Republican,07/20/1979,96,MO
S.J.Res. 89,"Church, Frank [Sen.-D-ID-00]",Democratic,06/14/1979,96,ID
S.J.Res. 83,"Muskie, Edmund S. [Sen.-D-ME-00]",Democratic,05/24/1979,96,ME
S.J.Res. 82,"Goldwater, Barry [Sen.-R-AZ-00]",Republican,05/22/1979,96,AZ
S.J.Res. 80,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,05/17/1979,96,MA
S.J.Res. 71,"Culver, John C. [Sen.-D-IA-00]",Democratic,05/02/1979,96,IA
S.J.Res. 43,"Durkin, John A. [Sen.-D-NH-00]",Democratic,03/01/1979,96,NH
S.J.Res. 14,"Byrd, Robert C. [Sen.-D-WV-00]",Democratic,01/18/1979,96,WV
