legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
S.J.Res. 285,"Thurmond, Strom [Sen.-R-SC-00]",Republican,04/04/1990,101,SC
S.J.Res. 281,"DeConcini, Dennis [Sen.-D-AZ-00]",Democratic,03/29/1990,101,AZ
S.J.Res. 279,"Specter, Arlen [Sen.-R-PA-00]",Republican,03/29/1990,101,PA
S.J.Res. 278,"Rockefeller, John D., IV [Sen.-D-WV-00]",Democratic,03/28/1990,101,WV
S.J.Res. 276,"Lieberman, Joseph I. [Sen.-D-CT-00]",Democratic,03/22/1990,101,CT
S.J.Res. 275,"Pell, Claiborne [Sen.-D-RI-00]",Democratic,03/20/1990,101,RI
S.J.Res. 271,"Wallop, Malcolm [Sen.-R-WY-00]",Republican,03/08/1990,101,WY
S.J.Res. 270,"Bradley, Bill [Sen.-D-NJ-00]",Democratic,03/08/1990,101,NJ
S.J.Res. 267,"Thurmond, Strom [Sen.-R-SC-00]",Republican,03/06/1990,101,SC
S.J.Res. 266,"Jeffords, James M. [Sen.-R-VT-00]",Republican,03/05/1990,101,VT
S.J.Res. 264,"Biden, Joseph R., Jr. [Sen.-D-DE-00]",Democratic,03/01/1990,101,DE
S.J.Res. 258,"Bradley, Bill [Sen.-D-NJ-00]",Democratic,02/20/1990,101,NJ
S.J.Res. 257,"Biden, Joseph R., Jr. [Sen.-D-DE-00]",Democratic,02/20/1990,101,DE
S.J.Res. 256,"Simon, Paul [Sen.-D-IL-00]",Democratic,02/08/1990,101,IL
S.J.Res. 251,"Riegle, Donald W., Jr. [Sen.-D-MI-00]",Democratic,02/07/1990,101,MI
S.J.Res. 250,"Chafee, John H. [Sen.-R-RI-00]",Republican,02/05/1990,101,RI
S.J.Res. 248,"Boschwitz, Rudy [Sen.-R-MN-00]",Republican,02/01/1990,101,MN
S.J.Res. 246,"Boschwitz, Rudy [Sen.-R-MN-00]",Republican,01/31/1990,101,MN
S.J.Res. 245,"McClure, James A. [Sen.-R-ID-00]",Republican,01/30/1990,101,ID
S.J.Res. 243,"Lautenberg, Frank R. [Sen.-D-NJ-00]",Democratic,01/30/1990,101,NJ
S.J.Res. 242,"Thurmond, Strom [Sen.-R-SC-00]",Republican,01/25/1990,101,SC
S.J.Res. 241,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,01/25/1990,101,NY
S.J.Res. 237,"Dole, Robert J. [Sen.-R-KS-00]",Republican,01/23/1990,101,KS
S.J.Res. 236,"Wilson, Pete [Sen.-R-CA-00]",Republican,01/23/1990,101,CA
S.J.Res. 231,"Grassley, Chuck [Sen.-R-IA-00]",Republican,11/20/1989,101,IA
S.J.Res. 230,"DeConcini, Dennis [Sen.-D-AZ-00]",Democratic,11/20/1989,101,AZ
S.J.Res. 229,"Cranston, Alan [Sen.-D-CA-00]",Democratic,11/20/1989,101,CA
S.J.Res. 227,"Kasten, Robert W., Jr. [Sen.-R-WI-00]",Republican,11/16/1989,101,WI
S.J.Res. 224,"Byrd, Robert C. [Sen.-D-WV-00]",Democratic,11/07/1989,101,WV
S.J.Res. 218,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,10/20/1989,101,HI
S.J.Res. 217,"Wilson, Pete [Sen.-R-CA-00]",Republican,10/20/1989,101,CA
S.J.Res. 215,"Cochran, Thad [Sen.-R-MS-00]",Republican,10/16/1989,101,MS
S.J.Res. 213,"Boschwitz, Rudy [Sen.-R-MN-00]",Republican,10/02/1989,101,MN
S.J.Res. 209,"Adams, Brock [Sen.-D-WA-00]",Democratic,09/28/1989,101,WA
S.J.Res. 207,"Johnston, J. Bennett [Sen.-D-LA-00]",Democratic,09/26/1989,101,LA
S.J.Res. 206,"Gore, Albert, Jr. [Sen.-D-TN-00]",Democratic,09/26/1989,101,TN
S.J.Res. 205,"Biden, Joseph R., Jr. [Sen.-D-DE-00]",Democratic,09/26/1989,101,DE
S.J.Res. 203,"Moynihan, Daniel Patrick [Sen.-D-NY-00]",Democratic,09/21/1989,101,NY
S.J.Res. 202,"Moynihan, Daniel Patrick [Sen.-D-NY-00]",Democratic,09/21/1989,101,NY
S.J.Res. 198,"Simon, Paul [Sen.-D-IL-00]",Democratic,09/14/1989,101,IL
S.J.Res. 194,"Lautenberg, Frank R. [Sen.-D-NJ-00]",Democratic,08/04/1989,101,NJ
S.J.Res. 190,"Heinz, John [Sen.-R-PA-00]",Republican,08/04/1989,101,PA
S.J.Res. 186,"McClure, James A. [Sen.-R-ID-00]",Republican,08/03/1989,101,ID
S.J.Res. 184,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,07/31/1989,101,UT
S.J.Res. 181,"Mitchell, George J. [Sen.-D-ME-00]",Democratic,07/19/1989,101,ME
S.J.Res. 177,"Bond, Christopher S. [Sen.-R-MO-00]",Republican,07/14/1989,101,MO
S.J.Res. 164,"Nickles, Don [Sen.-R-OK-00]",Republican,06/22/1989,101,OK
S.J.Res. 159,"Gore, Albert, Jr. [Sen.-D-TN-00]",Democratic,06/20/1989,101,TN
S.J.Res. 158,"Kerry, John F. [Sen.-D-MA-00]",Democratic,06/16/1989,101,MA
S.J.Res. 153,"Rockefeller, John D., IV [Sen.-D-WV-00]",Democratic,06/07/1989,101,WV
S.J.Res. 150,"DeConcini, Dennis [Sen.-D-AZ-00]",Democratic,06/07/1989,101,AZ
S.J.Res. 148,"Gore, Albert, Jr. [Sen.-D-TN-00]",Democratic,06/02/1989,101,TN
S.J.Res. 146,"Pell, Claiborne [Sen.-D-RI-00]",Democratic,05/31/1989,101,RI
S.J.Res. 142,"Lieberman, Joseph I. [Sen.-D-CT-00]",Democratic,05/31/1989,101,CT
S.J.Res. 138,"Leahy, Patrick J. [Sen.-D-VT-00]",Democratic,05/18/1989,101,VT
S.J.Res. 137,"Kasten, Robert W., Jr. [Sen.-R-WI-00]",Republican,05/18/1989,101,WI
S.J.Res. 136,"Specter, Arlen [Sen.-R-PA-00]",Republican,05/17/1989,101,PA
S.J.Res. 133,"Specter, Arlen [Sen.-R-PA-00]",Republican,05/16/1989,101,PA
S.J.Res. 132,"Sasser, Jim [Sen.-D-TN-00]",Democratic,05/16/1989,101,TN
S.J.Res. 131,"Durenberger, Dave [Sen.-R-MN-00]",Republican,05/16/1989,101,MN
S.J.Res. 130,"Sarbanes, Paul S. [Sen.-D-MD-00]",Democratic,05/12/1989,101,MD
S.J.Res. 129,"Dole, Robert J. [Sen.-R-KS-00]",Republican,05/10/1989,101,KS
S.J.Res. 128,"Byrd, Robert C. [Sen.-D-WV-00]",Democratic,05/10/1989,101,WV
S.J.Res. 127,"Simon, Paul [Sen.-D-IL-00]",Democratic,05/10/1989,101,IL
S.J.Res. 126,"Pell, Claiborne [Sen.-D-RI-00]",Democratic,05/10/1989,101,RI
S.J.Res. 122,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,05/09/1989,101,IN
S.J.Res. 120,"Bradley, Bill [Sen.-D-NJ-00]",Democratic,05/04/1989,101,NJ
S.J.Res. 118,"Riegle, Donald W., Jr. [Sen.-D-MI-00]",Democratic,05/03/1989,101,MI
S.J.Res. 117,"Burdick, Quentin N. [Sen.-D-ND-00]",Democratic,05/03/1989,101,ND
S.J.Res. 110,"Simon, Paul [Sen.-D-IL-00]",Democratic,04/19/1989,101,IL
S.J.Res. 109,"Thurmond, Strom [Sen.-R-SC-00]",Republican,04/19/1989,101,SC
S.J.Res. 103,"Bradley, Bill [Sen.-D-NJ-00]",Democratic,04/18/1989,101,NJ
S.J.Res. 96,"Lautenberg, Frank R. [Sen.-D-NJ-00]",Democratic,04/05/1989,101,NJ
S.J.Res. 95,"McClure, James A. [Sen.-R-ID-00]",Republican,04/04/1989,101,ID
S.J.Res. 93,"Simon, Paul [Sen.-D-IL-00]",Democratic,04/04/1989,101,IL
S.J.Res. 92,"Hatfield, Mark O. [Sen.-R-OR-00]",Republican,04/04/1989,101,OR
S.J.Res. 87,"Boschwitz, Rudy [Sen.-R-MN-00]",Republican,03/16/1989,101,MN
S.J.Res. 86,"Riegle, Donald W., Jr. [Sen.-D-MI-00]",Democratic,03/16/1989,101,MI
S.J.Res. 85,"Armstrong, William L. [Sen.-R-CO-00]",Republican,03/16/1989,101,CO
S.J.Res. 84,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,03/16/1989,101,UT
S.J.Res. 81,"Dixon, Alan J. [Sen.-D-IL-00]",Democratic,03/16/1989,101,IL
S.J.Res. 78,"Bentsen, Lloyd M. [Sen.-D-TX-00]",Democratic,03/15/1989,101,TX
S.J.Res. 77,"Sarbanes, Paul S. [Sen.-D-MD-00]",Democratic,03/09/1989,101,MD
S.J.Res. 75,"Matsunaga, Spark M. [Sen.-D-HI-00]",Democratic,03/09/1989,101,HI
S.J.Res. 73,"Boschwitz, Rudy [Sen.-R-MN-00]",Republican,03/08/1989,101,MN
S.J.Res. 68,"Byrd, Robert C. [Sen.-D-WV-00]",Democratic,02/28/1989,101,WV
S.J.Res. 67,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,02/28/1989,101,NM
S.J.Res. 64,"Lautenberg, Frank R. [Sen.-D-NJ-00]",Democratic,02/22/1989,101,NJ
S.J.Res. 63,"Riegle, Donald W., Jr. [Sen.-D-MI-00]",Democratic,02/22/1989,101,MI
S.J.Res. 62,"Armstrong, William L. [Sen.-R-CO-00]",Republican,02/22/1989,101,CO
S.J.Res. 60,"DeConcini, Dennis [Sen.-D-AZ-00]",Democratic,02/09/1989,101,AZ
S.J.Res. 58,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,02/08/1989,101,NM
S.J.Res. 57,"Pell, Claiborne [Sen.-D-RI-00]",Democratic,02/08/1989,101,RI
S.J.Res. 55,"Simon, Paul [Sen.-D-IL-00]",Democratic,02/07/1989,101,IL
S.J.Res. 52,"Hollings, Ernest F. [Sen.-D-SC-00]",Democratic,02/07/1989,101,SC
S.J.Res. 50,"Boschwitz, Rudy [Sen.-R-MN-00]",Republican,02/07/1989,101,MN
S.J.Res. 45,"Pryor, David H. [Sen.-D-AR-00]",Democratic,01/31/1989,101,AR
S.J.Res. 43,"Graham, Bob [Sen.-D-FL-00]",Democratic,01/31/1989,101,FL
S.J.Res. 37,"Grassley, Chuck [Sen.-R-IA-00]",Republican,01/31/1989,101,IA
S.J.Res. 25,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,01/25/1989,101,NY
S.J.Res. 19,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,01/25/1989,101,MT
S.J.Res. 16,"Pressler, Larry [Sen.-R-SD-00]",Republican,01/25/1989,101,SD
H.R. 5552,"Dingell, John D. [Rep.-D-MI-16]",Democratic,10/20/1988,100,MI
H.R. 5471,"Dingell, John D. [Rep.-D-MI-16]",Democratic,10/06/1988,100,MI
H.R. 5442,"Luken, Thomas A. [Rep.-D-OH-1]",Democratic,10/03/1988,100,OH
H.R. 5423,"Richardson, Bill [Rep.-D-NM-3]",Democratic,09/29/1988,100,NM
H.R. 5395,"Flippo, Ronnie G. [Rep.-D-AL-5]",Democratic,09/27/1988,100,AL
H.R. 5389,"Solarz, Stephen J. [Rep.-D-NY-13]",Democratic,09/26/1988,100,NY
H.R. 5334,"Owens, Major R. [Rep.-D-NY-12]",Democratic,09/20/1988,100,NY
H.R. 5325,"Jones, Ed [Rep.-D-TN-8]",Democratic,09/16/1988,100,TN
H.R. 5318,"Stenholm, Charles W. [Rep.-D-TX-17]",Democratic,09/15/1988,100,TX
H.R. 5315,"Owens, Major R. [Rep.-D-NY-12]",Democratic,09/15/1988,100,NY
H.R. 5291,"Hutto, Earl [Rep.-D-FL-1]",Democratic,09/14/1988,100,FL
H.R. 5287,"Tauzin, W. J. (Billy) [Rep.-D-LA-3]",Democratic,09/13/1988,100,LA
H.R. 5280,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,09/13/1988,100,FL
H.R. 5261,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,09/07/1988,100,AZ
H.R. 5232,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,08/11/1988,100,AZ
H.R. 5210,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,08/11/1988,100,WA
H.R. 5199,"Coelho, Anthony Lee [Rep.-D-CA-15]",Democratic,08/10/1988,100,CA
H.R. 5186,"Sundquist, Don [Rep.-R-TN-7]",Republican,08/09/1988,100,TN
H.R. 5174,"Kildee, Dale E. [Rep.-D-MI-7]",Democratic,08/08/1988,100,MI
H.R. 5143,"Bliley, Tom [Rep.-R-VA-3]",Republican,08/03/1988,100,VA
H.R. 5141,"Ortiz, Solomon P. [Rep.-D-TX-27]",Democratic,08/03/1988,100,TX
H.R. 5133,"Markey, Edward J. [Rep.-D-MA-7]",Democratic,08/02/1988,100,MA
H.R. 5115,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,07/28/1988,100,NJ
H.R. 5104,"Brooks, Jack B. [Rep.-D-TX-9]",Democratic,07/28/1988,100,TX
H.R. 5102,"Ackerman, Gary L. [Rep.-D-NY-7]",Democratic,07/28/1988,100,NY
H.R. 5090,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,07/26/1988,100,WA
H.R. 5066,"Kyl, Jon [Rep.-R-AZ-4]",Republican,07/14/1988,100,AZ
H.R. 5059,"Harris, Claude [Rep.-D-AL-7]",Democratic,07/14/1988,100,AL
H.R. 5052,"Brooks, Jack B. [Rep.-D-TX-9]",Democratic,07/14/1988,100,TX
H.R. 5050,"LaFalce, John J. [Rep.-D-NY-32]",Democratic,07/14/1988,100,NY
H.R. 5026,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,07/13/1988,100,MS
H.R. 5015,"de la Garza, E. [Rep.-D-TX-15]",Democratic,07/12/1988,100,TX
H.R. 5007,"AuCoin, Les [Rep.-D-OR-1]",Democratic,07/07/1988,100,OR
H.R. 5001,"Roukema, Marge [Rep.-R-NJ-5]",Republican,07/07/1988,100,NJ
H.R. 4998,"Panetta, Leon [Rep.-D-CA-16]",Democratic,07/07/1988,100,CA
H.R. 4992,"Gunderson, Steve [Rep.-R-WI-3]",Republican,07/07/1988,100,WI
H.R. 4972,"Kastenmeier, Robert W. [Rep.-D-WI-2]",Democratic,06/30/1988,100,WI
H.R. 4939,"Sikorski, Gerry E. [Rep.-D-MN-6]",Democratic,06/29/1988,100,MN
H.R. 4919,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,06/27/1988,100,MA
H.R. 4879,"Parris, Stanford E. (Stan) [Rep.-R-VA-8]",Republican,06/21/1988,100,VA
H.R. 4867,"Yates, Sidney R. [Rep.-D-IL-9]",Democratic,06/20/1988,100,IL
H.R. 4857,"Williams, Pat [Rep.-D-MT-1]",Democratic,06/16/1988,100,MT
H.R. 4848,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,06/16/1988,100,IL
H.R. 4847,"Dwyer, Bernard J. [Rep.-D-NJ-6]",Democratic,06/16/1988,100,NJ
H.R. 4818,"Vento, Bruce F. [Rep.-D-MN-4]",Democratic,06/14/1988,100,MN
H.R. 4807,"Kastenmeier, Robert W. [Rep.-D-WI-2]",Democratic,06/14/1988,100,WI
H.R. 4800,"Boland, Edward P. [Rep.-D-MA-2]",Democratic,06/14/1988,100,MA
H.R. 4799,"Vento, Bruce F. [Rep.-D-MN-4]",Democratic,06/14/1988,100,MN
H.R. 4794,"Lehman, William [Rep.-D-FL-17]",Democratic,06/10/1988,100,FL
H.R. 4784,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,06/10/1988,100,MS
H.R. 4783,"Natcher, William H. [Rep.-D-KY-2]",Democratic,06/10/1988,100,KY
H.R. 4782,"Smith, Neal Edward [Rep.-D-IA-4]",Democratic,06/10/1988,100,IA
H.R. 4781,"Chappell, Bill, Jr. [Rep.-D-FL-4]",Democratic,06/10/1988,100,FL
H.R. 4777,"Coleman, Ronald D. [Rep.-D-TX-16]",Democratic,06/09/1988,100,TX
H.R. 4776,"Dixon, Julian C. [Rep.-D-CA-28]",Democratic,06/09/1988,100,CA
H.R. 4775,"Roybal, Edward R. [Rep.-D-CA-25]",Democratic,06/09/1988,100,CA
H.R. 4754,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,06/07/1988,100,AZ
H.R. 4731,"Hawkins, Augustus F. [Rep.-D-CA-29]",Democratic,06/02/1988,100,CA
H.R. 4726,"Sisisky, Norman [Rep.-D-VA-4]",Democratic,06/01/1988,100,VA
H.R. 4724,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,06/01/1988,100,MS
H.R. 4694,"de la Garza, E. [Rep.-D-TX-15]",Democratic,05/26/1988,100,TX
H.R. 4686,"Lewis, Thomas F. [Rep.-R-FL-12]",Republican,05/25/1988,100,FL
H.R. 4676,"Owens, Major R. [Rep.-D-NY-12]",Democratic,05/24/1988,100,NY
H.R. 4642,"Bevill, Tom [Rep.-D-AL-4]",Democratic,05/19/1988,100,AL
H.R. 4639,"Coleman, E. Thomas [Rep.-R-MO-6]",Republican,05/19/1988,100,MO
H.R. 4638,"Goodling, William F. [Rep.-R-PA-19]",Republican,05/19/1988,100,PA
H.R. 4637,"Obey, David R. [Rep.-D-WI-7]",Democratic,05/19/1988,100,WI
H.R. 4621,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,05/17/1988,100,MA
H.R. 4612,"Frank, Barney [Rep.-D-MA-4]",Democratic,05/17/1988,100,MA
H.R. 4587,"Fazio, Vic [Rep.-D-CA-4]",Democratic,05/12/1988,100,CA
H.R. 4586,"Hefner, W. G. (Bill) [Rep.-D-NC-8]",Democratic,05/12/1988,100,NC
H.R. 4574,"Kasich, John R. [Rep.-R-OH-12]",Republican,05/11/1988,100,OH
H.R. 4567,"Bevill, Tom [Rep.-D-AL-4]",Democratic,05/11/1988,100,AL
H.R. 4557,"Hutto, Earl [Rep.-D-FL-1]",Democratic,05/10/1988,100,FL
H.R. 4556,"Huckaby, Thomas J. (Jerry) [Rep.-D-LA-5]",Democratic,05/10/1988,100,LA
H.R. 4554,"Byron, Beverly B. [Rep.-D-MD-6]",Democratic,05/10/1988,100,MD
H.R. 4529,"Barton, Joe [Rep.-R-TX-6]",Republican,05/04/1988,100,TX
H.R. 4517,"Jones, Walter B. [Rep.-D-NC-1]",Democratic,05/03/1988,100,NC
H.R. 4481,"Armey, Richard K. [Rep.-R-TX-26]",Republican,04/28/1988,100,TX
H.R. 4480,"Akaka, Daniel K. [Rep.-D-HI-2]",Democratic,04/28/1988,100,HI
H.R. 4458,"Hopkins, Larry J. [Rep.-R-KY-6]",Republican,04/26/1988,100,KY
H.R. 4457,"Dowdy, Wayne [Rep.-D-MS-4]",Democratic,04/26/1988,100,MS
H.R. 4448,"Stokes, Louis [Rep.-D-OH-21]",Democratic,04/21/1988,100,OH
H.R. 4445,"Hughes, William J. [Rep.-D-NJ-2]",Democratic,04/21/1988,100,NJ
H.R. 4433,"Murtha, John P. [Rep.-D-PA-12]",Democratic,04/20/1988,100,PA
H.R. 4419,"Walgren, Doug [Rep.-D-PA-18]",Democratic,04/20/1988,100,PA
H.R. 4418,"Walgren, Doug [Rep.-D-PA-18]",Democratic,04/20/1988,100,PA
H.R. 4417,"Walgren, Doug [Rep.-D-PA-18]",Democratic,04/20/1988,100,PA
H.R. 4416,"Williams, Pat [Rep.-D-MT-1]",Democratic,04/19/1988,100,MT
H.R. 4410,"McEwen, Bob [Rep.-R-OH-6]",Republican,04/19/1988,100,OH
H.R. 4399,"Nelson, Bill [Rep.-D-FL-11]",Democratic,04/18/1988,100,FL
H.R. 4387,"Stokes, Louis [Rep.-D-OH-21]",Democratic,04/14/1988,100,OH
H.R. 4375,"Kildee, Dale E. [Rep.-D-MI-7]",Democratic,04/13/1988,100,MI
H.R. 4365,"Conte, Silvio O. [Rep.-R-MA-1]",Republican,04/13/1988,100,MA
H.R. 4362,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,04/12/1988,100,AZ
H.R. 4354,"Watkins, Wes [Rep.-D-OK-3]",Democratic,03/31/1988,100,OK
H.R. 4352,"Vento, Bruce F. [Rep.-D-MN-4]",Democratic,03/31/1988,100,MN
H.R. 4345,"Madigan, Edward R. [Rep.-R-IL-15]",Republican,03/31/1988,100,IL
H.R. 4333,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,03/31/1988,100,IL
H.R. 4318,"Schroeder, Patricia [Rep.-D-CO-1]",Democratic,03/30/1988,100,CO
H.R. 4288,"Sundquist, Don [Rep.-R-TN-7]",Republican,03/29/1988,100,TN
H.R. 4276,"Hayes, James A. [Rep.-D-LA-7]",Democratic,03/29/1988,100,LA
H.R. 4267,"Johnson, Tim [Rep.-D-SD-00]",Democratic,03/29/1988,100,SD
H.R. 4263,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,03/28/1988,100,NJ
H.R. 4262,"Kastenmeier, Robert W. [Rep.-D-WI-2]",Democratic,03/28/1988,100,WI
H.R. 4236,"Fauntroy, Walter E. [Del.-D-DC-00]",Democratic,03/23/1988,100,DC
H.R. 4229,"Aspin, Les [Rep.-D-WI-1]",Democratic,03/23/1988,100,WI
H.R. 4212,"Rangel, Charles B. [Rep.-D-NY-16]",Democratic,03/21/1988,100,NY
H.R. 4211,"Lowry, Mike [Rep.-D-WA-7]",Democratic,03/21/1988,100,WA
H.R. 4210,"Lowry, Mike [Rep.-D-WA-7]",Democratic,03/21/1988,100,WA
H.R. 4209,"Lowry, Mike [Rep.-D-WA-7]",Democratic,03/21/1988,100,WA
H.R. 4189,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,03/16/1988,100,MA
H.R. 4188,"Stratton, Samuel S. [Rep.-D-NY-23]",Democratic,03/16/1988,100,NY
H.R. 4182,"Richardson, Bill [Rep.-D-NM-3]",Democratic,03/16/1988,100,NM
H.R. 4174,"LaFalce, John J. [Rep.-D-NY-32]",Democratic,03/16/1988,100,NY
H.R. 4162,"Crockett, George W., Jr. [Rep.-D-MI-13]",Democratic,03/16/1988,100,MI
H.R. 4143,"AuCoin, Les [Rep.-D-OR-1]",Democratic,03/14/1988,100,OR
H.R. 4124,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,03/09/1988,100,MA
H.R. 4118,"Markey, Edward J. [Rep.-D-MA-7]",Democratic,03/09/1988,100,MA
H.R. 4102,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,03/08/1988,100,AZ
H.R. 4083,"Edwards, Don [Rep.-D-CA-10]",Democratic,03/03/1988,100,CA
H.R. 4068,"Gejdenson, Sam [Rep.-D-CT-2]",Democratic,03/02/1988,100,CT
H.R. 4064,"Schroeder, Patricia [Rep.-D-CO-1]",Democratic,03/02/1988,100,CO
H.R. 4050,"McCandless, Alfred A. (Al) [Rep.-R-CA-37]",Republican,03/01/1988,100,CA
H.R. 4039,"Stark, Fortney Pete [Rep.-D-CA-9]",Democratic,02/29/1988,100,CA
H.R. 4030,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,02/25/1988,100,MA
H.R. 4028,"Stallings, Richard H. [Rep.-D-ID-2]",Democratic,02/25/1988,100,ID
H.R. 3987,"Ford, William D. [Rep.-D-MI-15]",Democratic,02/23/1988,100,MI
H.R. 3981,"Ackerman, Gary L. [Rep.-D-NY-7]",Democratic,02/22/1988,100,NY
H.R. 3980,"de la Garza, E. [Rep.-D-TX-15]",Democratic,02/22/1988,100,TX
H.R. 3977,"Rahall, Nick J., II [Rep.-D-WV-4]",Democratic,02/18/1988,100,WV
H.R. 3971,"Lantos, Tom [Rep.-D-CA-11]",Democratic,02/18/1988,100,CA
H.R. 3967,"Byron, Beverly B. [Rep.-D-MD-6]",Democratic,02/18/1988,100,MD
H.R. 3960,"Ravenel, Arthur, Jr. [Rep.-R-SC-1]",Republican,02/17/1988,100,SC
H.R. 3957,"Kostmayer, Peter H. [Rep.-D-PA-8]",Democratic,02/17/1988,100,PA
H.R. 3932,"Brooks, Jack B. [Rep.-D-TX-9]",Democratic,02/09/1988,100,TX
H.R. 3927,"Gonzalez, Henry B. [Rep.-D-TX-20]",Democratic,02/09/1988,100,TX
H.R. 3923,"Jones, Walter B. [Rep.-D-NC-1]",Democratic,02/08/1988,100,NC
H.R. 3917,"McCollum, Bill [Rep.-R-FL-5]",Republican,02/04/1988,100,FL
H.R. 3911,"Hughes, William J. [Rep.-D-NJ-2]",Democratic,02/04/1988,100,NJ
H.R. 3893,"Oxley, Michael G. [Rep.-R-OH-4]",Republican,02/02/1988,100,OH
H.R. 3884,"Obey, David R. [Rep.-D-WI-7]",Democratic,02/01/1988,100,WI
H.R. 3880,"McDade, Joseph M. [Rep.-R-PA-10]",Republican,01/28/1988,100,PA
H.R. 3869,"Nichols, Bill [Rep.-D-AL-3]",Democratic,01/27/1988,100,AL
H.R. 3811,"Lewis, John [Rep.-D-GA-5]",Democratic,12/18/1987,100,GA
H.R. 3757,"Ackerman, Gary L. [Rep.-D-NY-7]",Democratic,12/14/1987,100,NY
H.R. 3734,"Anderson, Glenn M. [Rep.-D-CA-32]",Democratic,12/10/1987,100,CA
H.R. 3712,"de la Garza, E. [Rep.-D-TX-15]",Democratic,12/08/1987,100,TX
H.R. 3700,"Savage, Gus [Rep.-D-IL-2]",Democratic,12/03/1987,100,IL
H.R. 3689,"Nagle, Dave R, [Rep.-D-IA-3]",Democratic,12/02/1987,100,IA
H.R. 3685,"Frank, Barney [Rep.-D-MA-4]",Democratic,12/02/1987,100,MA
H.R. 3680,"Marlenee, Ron [Rep.-R-MT-2]",Republican,12/02/1987,100,MT
H.R. 3679,"Davis, Robert W. [Rep.-R-MI-11]",Republican,12/01/1987,100,MI
H.R. 3674,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,11/20/1987,100,MA
H.R. 3617,"Hayes, James A. [Rep.-D-LA-7]",Democratic,11/05/1987,100,LA
H.R. 3614,"Morrison, Sid [Rep.-R-WA-4]",Republican,11/05/1987,100,WA
H.R. 3606,"Coble, Howard [Rep.-R-NC-6]",Republican,11/03/1987,100,NC
H.R. 3559,"Chappell, Bill, Jr. [Rep.-D-FL-4]",Democratic,10/28/1987,100,FL
H.R. 3545,"Gray, William H., III [Rep.-D-PA-2]",Democratic,10/26/1987,100,PA
H.R. 3515,"Luken, Thomas A. [Rep.-D-OH-1]",Democratic,10/20/1987,100,OH
H.R. 3492,"de la Garza, E. [Rep.-D-TX-15]",Democratic,10/15/1987,100,TX
H.R. 3483,"Conyers, John, Jr. [Rep.-D-MI-1]",Democratic,10/14/1987,100,MI
H.R. 3479,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,10/13/1987,100,AZ
H.R. 3471,"Brooks, Jack B. [Rep.-D-TX-9]",Democratic,10/13/1987,100,TX
H.R. 3459,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,10/09/1987,100,CA
H.R. 3457,"Stenholm, Charles W. [Rep.-D-TX-17]",Democratic,10/08/1987,100,TX
H.R. 3439,"Fuster, Jamie B. [Resident Commissioner-D-PR-00]",Democratic,10/06/1987,100,PR
H.R. 3435,"Panetta, Leon [Rep.-D-CA-16]",Democratic,10/06/1987,100,CA
H.R. 3431,"Hutto, Earl [Rep.-D-FL-1]",Democratic,10/06/1987,100,FL
H.R. 3428,"Hoyer, Steny H. [Rep.-D-MD-5]",Democratic,10/06/1987,100,MD
H.R. 3427,"Dyson, Roy [Rep.-D-MD-1]",Democratic,10/06/1987,100,MD
H.R. 3414,"Callahan, Sonny [Rep.-R-AL-1]",Republican,10/01/1987,100,AL
H.R. 3408,"Owens, Wayne [Rep.-D-UT-2]",Democratic,10/01/1987,100,UT
H.R. 3395,"Ford, William D. [Rep.-D-MI-15]",Democratic,10/01/1987,100,MI
H.R. 3347,"Snowe, Olympia J. [Rep.-R-ME-2]",Republican,09/25/1987,100,ME
