legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
H.R. 2606,"Cole, Tom [Rep.-R-OK-4]",Republican,05/23/2017,115,OK
H.R. 2519,"Walz, Timothy J. [Rep.-D-MN-1]",Democratic,05/18/2017,115,MN
H.R. 2464,"Lynch, Stephen F. [Rep.-D-MA-8]",Democratic,05/16/2017,115,MA
H.R. 2454,"Hurd, Will [Rep.-R-TX-23]",Republican,05/16/2017,115,TX
H.R. 2430,"Walden, Greg [Rep.-R-OR-2]",Republican,05/16/2017,115,OR
H.R. 2422,"Kelly, Robin L. [Rep.-D-IL-2]",Democratic,05/15/2017,115,IL
H.R. 2353,"Thompson, Glenn [Rep.-R-PA-5]",Republican,05/04/2017,115,PA
H.R. 2345,"Stewart, Chris [Rep.-R-UT-2]",Republican,05/03/2017,115,UT
H.R. 2333,"Knight, Stephen [Rep.-R-CA-25]",Republican,05/03/2017,115,CA
H.R. 2331,"Kelly, Robin L. [Rep.-D-IL-2]",Democratic,05/03/2017,115,IL
H.R. 2302,"Watson Coleman, Bonnie [Rep.-D-NJ-12]",Democratic,05/02/2017,115,NJ
H.R. 2292,"Faso, John J. [Rep.-R-NY-19]",Republican,05/02/2017,115,NY
H.R. 2288,"Bost, Mike [Rep.-R-IL-12]",Republican,05/02/2017,115,IL
H.R. 2266,"Conyers, John, Jr. [Rep.-D-MI-13]",Democratic,05/01/2017,115,MI
H.R. 2259,"Poe, Ted [Rep.-R-TX-2]",Republican,05/01/2017,115,TX
H.R. 2254,"Thompson, Mike [Rep.-D-CA-5]",Democratic,04/28/2017,115,CA
H.R. 2229,"Cummings, Elijah E. [Rep.-D-MD-7]",Democratic,04/28/2017,115,MD
H.R. 2228,"Brooks, Susan W. [Rep.-R-IN-5]",Republican,04/28/2017,115,IN
H.R. 2210,"Kelly, Mike [Rep.-R-PA-3]",Republican,04/27/2017,115,PA
H.R. 2200,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,04/27/2017,115,NJ
H.R. 2154,"Cramer, Kevin [Rep.-R-ND-00]",Republican,04/26/2017,115,ND
H.R. 2147,"Coffman, Mike [Rep.-R-CO-6]",Republican,04/26/2017,115,CO
H.R. 2142,"Tsongas, Niki [Rep.-D-MA-3]",Democratic,04/25/2017,115,MA
H.R. 2122,"McKinley, David B. [Rep.-R-WV-1]",Republican,04/25/2017,115,WV
H.R. 2061,"Ros-Lehtinen, Ileana [Rep.-R-FL-27]",Republican,04/06/2017,115,FL
H.R. 1988,"McCarthy, Kevin [Rep.-R-CA-23]",Republican,04/06/2017,115,CA
H.R. 1927,"Clay, Wm. Lacy [Rep.-D-MO-1]",Democratic,04/05/2017,115,MO
H.R. 1918,"Ros-Lehtinen, Ileana [Rep.-R-FL-27]",Republican,04/05/2017,115,FL
H.R. 1900,"Stivers, Steve [Rep.-R-OH-15]",Republican,04/04/2017,115,OH
H.R. 1892,"Larson, John B. [Rep.-D-CT-1]",Democratic,04/04/2017,115,CT
H.R. 1872,"McGovern, James P. [Rep.-D-MA-2]",Democratic,04/04/2017,115,MA
H.R. 1865,"Wagner, Ann [Rep.-R-MO-2]",Republican,04/03/2017,115,MO
H.R. 1861,"Renacci, James B. [Rep.-R-OH-16]",Republican,04/03/2017,115,OH
H.R. 1858,"Marino, Tom [Rep.-R-PA-10]",Republican,04/03/2017,115,PA
H.R. 1850,"Amash, Justin [Rep.-R-MI-3]",Republican,04/03/2017,115,MI
H.R. 1733,"Brooks, Susan W. [Rep.-R-IN-5]",Republican,03/27/2017,115,IN
H.R. 1725,"Walz, Timothy J. [Rep.-D-MN-1]",Democratic,03/24/2017,115,MN
H.R. 1719,"DeSaulnier, Mark [Rep.-D-CA-11]",Democratic,03/24/2017,115,CA
H.R. 1679,"Graves, Garret [Rep.-R-LA-6]",Republican,03/22/2017,115,LA
H.R. 1660,"Sires, Albio [Rep.-D-NJ-8]",Democratic,03/21/2017,115,NJ
H.R. 1625,"Royce, Edward R. [Rep.-R-CA-39]",Republican,03/20/2017,115,CA
H.R. 1616,"Ratcliffe, John [Rep.-R-TX-4]",Republican,03/17/2017,115,TX
H.R. 1551,"Rice, Tom [Rep.-R-SC-7]",Republican,03/15/2017,115,SC
H.R. 1545,"Kuster, Ann M. [Rep.-D-NH-2]",Democratic,03/15/2017,115,NH
H.R. 1496,"Bass, Karen [Rep.-D-CA-37]",Democratic,03/10/2017,115,CA
H.R. 1417,"Young, Don [Rep.-R-AK-00]",Republican,03/07/2017,115,AK
H.R. 1397,"Comstock, Barbara [Rep.-R-VA-10]",Republican,03/07/2017,115,VA
H.R. 1370,"McCaul, Michael T. [Rep.-R-TX-10]",Republican,03/06/2017,115,TX
H.R. 1362,"Radewagen, Aumua Amata Coleman [Del.-R-AS-00]",Republican,03/06/2017,115,AS
H.R. 1329,"Bost, Mike [Rep.-R-IL-12]",Republican,03/02/2017,115,IL
H.R. 1318,"Herrera Beutler, Jaime [Rep.-R-WA-3]",Republican,03/02/2017,115,WA
H.R. 1306,"DeFazio, Peter A. [Rep.-D-OR-4]",Democratic,03/02/2017,115,OR
H.R. 1301,"Frelinghuysen, Rodney P. [Rep.-R-NJ-11]",Republican,03/02/2017,115,NJ
H.R. 1242,"Scott, Robert C. ""Bobby"" [Rep.-D-VA-3]",Democratic,02/28/2017,115,VA
H.R. 1238,"Young, David [Rep.-R-IA-3]",Republican,02/28/2017,115,IA
H.R. 1235,"Neal, Richard E. [Rep.-D-MA-1]",Democratic,02/27/2017,115,MA
H.R. 1228,"Harper, Gregg [Rep.-R-MS-3]",Republican,02/27/2017,115,MS
H.R. 1222,"Bilirakis, Gus M. [Rep.-R-FL-12]",Republican,02/27/2017,115,FL
H.R. 1211,"Cuellar, Henry [Rep.-D-TX-28]",Democratic,02/21/2017,115,TX
H.R. 1210,"Cuellar, Henry [Rep.-D-TX-28]",Democratic,02/21/2017,115,TX
H.R. 1209,"Cuellar, Henry [Rep.-D-TX-28]",Democratic,02/21/2017,115,TX
H.R. 1208,"Cuellar, Henry [Rep.-D-TX-28]",Democratic,02/21/2017,115,TX
H.R. 1207,"Cuellar, Henry [Rep.-D-TX-28]",Democratic,02/21/2017,115,TX
H.R. 1177,"Poliquin, Bruce [Rep.-R-ME-2]",Republican,02/16/2017,115,ME
H.R. 1162,"Knight, Stephen [Rep.-R-CA-25]",Republican,02/16/2017,115,CA
H.R. 1117,"Hartzler, Vicky [Rep.-R-MO-4]",Republican,02/16/2017,115,MO
H.R. 1109,"Walberg, Tim [Rep.-R-MI-7]",Republican,02/16/2017,115,MI
H.R. 1074,"Blum, Rod [Rep.-R-IA-1]",Republican,02/15/2017,115,IA
H.R. 1037,"Lynch, Stephen F. [Rep.-D-MA-8]",Democratic,02/14/2017,115,MA
H.R. 984,"Wittman, Robert J. [Rep.-R-VA-1]",Republican,02/07/2017,115,VA
H.R. 954,"Goodlatte, Bob [Rep.-R-VA-6]",Republican,02/07/2017,115,VA
H.R. 951,"Foxx, Virginia [Rep.-R-NC-5]",Republican,02/07/2017,115,NC
H.R. 931,"Collins, Chris [Rep.-R-NY-27]",Republican,02/07/2017,115,NY
H.R. 873,"Gallagher, Mike [Rep.-R-WI-8]",Republican,02/06/2017,115,WI
H.R. 863,"Larson, John B. [Rep.-D-CT-1]",Democratic,02/03/2017,115,CT
H.R. 770,"Himes, James A. [Rep.-D-CT-4]",Democratic,01/31/2017,115,CT
H.R. 767,"Cohen, Steve [Rep.-D-TN-9]",Democratic,01/31/2017,115,TN
H.R. 754,"Stewart, Chris [Rep.-R-UT-2]",Republican,01/31/2017,115,UT
H.R. 699,"Walden, Greg [Rep.-R-OR-2]",Republican,01/24/2017,115,OR
H.R. 698,"Tipton, Scott  R. [Rep.-R-CO-3]",Republican,01/24/2017,115,CO
H.R. 672,"Lowey, Nita M. [Rep.-D-NY-17]",Democratic,01/24/2017,115,NY
H.R. 657,"Duffy, Sean P. [Rep.-R-WI-7]",Republican,01/24/2017,115,WI
H.R. 624,"Valadao, David G. [Rep.-R-CA-21]",Republican,01/24/2017,115,CA
H.R. 609,"Kelly, Mike [Rep.-R-PA-3]",Republican,01/23/2017,115,PA
H.R. 606,"DeSaulnier, Mark [Rep.-D-CA-11]",Democratic,01/23/2017,115,CA
H.R. 601,"Lowey, Nita M. [Rep.-D-NY-17]",Democratic,01/23/2017,115,NY
H.R. 589,"Smith, Lamar [Rep.-R-TX-21]",Republican,01/20/2017,115,TX
H.R. 582,"Gohmert, Louie [Rep.-R-TX-1]",Republican,01/17/2017,115,TX
H.R. 560,"Marino, Tom [Rep.-R-PA-10]",Republican,01/13/2017,115,PA
H.R. 535,"Chabot, Steve [Rep.-R-OH-1]",Republican,01/13/2017,115,OH
H.R. 534,"Emmer, Tom [Rep.-R-MN-6]",Republican,01/13/2017,115,MN
H.R. 518,"DeGette, Diana [Rep.-D-CO-1]",Democratic,01/13/2017,115,CO
H.R. 510,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-5]",Republican,01/12/2017,115,WI
H.R. 452,"Luetkemeyer, Blaine [Rep.-R-MO-3]",Republican,01/11/2017,115,MO
H.R. 447,"Griffith, H. Morgan [Rep.-R-VA-9]",Republican,01/11/2017,115,VA
H.R. 446,"Griffith, H. Morgan [Rep.-R-VA-9]",Republican,01/11/2017,115,VA
H.R. 390,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,01/10/2017,115,NJ
H.R. 381,"McClintock, Tom [Rep.-R-CA-4]",Republican,01/09/2017,115,CA
H.R. 375,"Blackburn, Marsha [Rep.-R-TN-7]",Republican,01/09/2017,115,TN
H.R. 374,"Herrera Beutler, Jaime [Rep.-R-WA-3]",Republican,01/09/2017,115,WA
H.R. 366,"Perry, Scott [Rep.-R-PA-4]",Republican,01/06/2017,115,PA
H.R. 353,"Lucas, Frank D. [Rep.-R-OK-3]",Republican,01/06/2017,115,OK
H.R. 339,"Sablan, Gregorio Kilili Camacho [Del.-D-MP-00]",Democratic,01/05/2017,115,MP
H.R. 321,"Comstock, Barbara [Rep.-R-VA-10]",Republican,01/05/2017,115,VA
H.R. 315,"Burgess, Michael C. [Rep.-R-TX-26]",Republican,01/05/2017,115,TX
H.R. 304,"Hudson, Richard [Rep.-R-NC-8]",Republican,01/05/2017,115,NC
H.R. 302,"Guthrie, Brett [Rep.-R-KY-2]",Republican,01/05/2017,115,KY
H.R. 294,"Olson, Pete [Rep.-R-TX-22]",Republican,01/05/2017,115,TX
H.R. 274,"Moulton, Seth [Rep.-D-MA-6]",Democratic,01/04/2017,115,MA
H.R. 267,"Lewis, John [Rep.-D-GA-5]",Democratic,01/04/2017,115,GA
H.R. 255,"Esty, Elizabeth H. [Rep.-D-CT-5]",Democratic,01/04/2017,115,CT
H.R. 244,"Cook, Paul [Rep.-R-CA-8]",Republican,01/04/2017,115,CA
H.R. 228,"Young, Don [Rep.-R-AK-00]",Republican,01/03/2017,115,AK
H.R. 220,"Young, Don [Rep.-R-AK-00]",Republican,01/03/2017,115,AK
H.R. 219,"Young, Don [Rep.-R-AK-00]",Republican,01/03/2017,115,AK
H.R. 195,"Russell, Steve [Rep.-R-OK-5]",Republican,01/03/2017,115,OK
H.R. 194,"Russell, Steve [Rep.-R-OK-5]",Republican,01/03/2017,115,OK
H.R. 72,"Carter, Earl L. ""Buddy"" [Rep.-R-GA-1]",Republican,01/03/2017,115,GA
H.R. 46,"Katko, John [Rep.-R-NY-24]",Republican,01/03/2017,115,NY
H.R. 39,"McCarthy, Kevin [Rep.-R-CA-23]",Republican,01/03/2017,115,CA
H.R. 6,"Walden, Greg [Rep.-R-OR-2]",Republican,06/13/2018,115,OR
H.R. 2,"Conaway, K. Michael [Rep.-R-TX-11]",Republican,04/12/2018,115,TX
H.R. 1,"Brady, Kevin [Rep.-R-TX-8]",Republican,11/02/2017,115,TX
H.J.Res. 143,"Frelinghuysen, Rodney P. [Rep.-R-NJ-11]",Republican,12/03/2018,115,NJ
H.J.Res. 123,"Frelinghuysen, Rodney P. [Rep.-R-NJ-11]",Republican,12/04/2017,115,NJ
H.J.Res. 111,"Rothfus, Keith J. [Rep.-R-PA-12]",Republican,07/20/2017,115,PA
H.J.Res. 99,"Frelinghuysen, Rodney P. [Rep.-R-NJ-11]",Republican,04/26/2017,115,NJ
H.J.Res. 83,"Byrne, Bradley [Rep.-R-AL-1]",Republican,02/21/2017,115,AL
H.J.Res. 76,"Hoyer, Steny H. [Rep.-D-MD-5]",Democratic,02/16/2017,115,MD
H.J.Res. 69,"Young, Don [Rep.-R-AK-00]",Republican,02/07/2017,115,AK
H.J.Res. 67,"Rooney, Francis [Rep.-R-FL-19]",Republican,02/07/2017,115,FL
H.J.Res. 66,"Walberg, Tim [Rep.-R-MI-7]",Republican,02/07/2017,115,MI
H.J.Res. 58,"Guthrie, Brett [Rep.-R-KY-2]",Republican,02/01/2017,115,KY
H.J.Res. 57,"Rokita, Todd [Rep.-R-IN-4]",Republican,02/01/2017,115,IN
H.J.Res. 44,"Cheney, Liz [Rep.-R-WY-00]",Republican,01/30/2017,115,WY
H.J.Res. 43,"Black, Diane [Rep.-R-TN-6]",Republican,01/30/2017,115,TN
H.J.Res. 42,"Brady, Kevin [Rep.-R-TX-8]",Republican,01/30/2017,115,TX
H.J.Res. 41,"Huizenga, Bill [Rep.-R-MI-2]",Republican,01/30/2017,115,MI
H.J.Res. 40,"Johnson, Sam [Rep.-R-TX-3]",Republican,01/30/2017,115,TX
H.J.Res. 38,"Johnson, Bill [Rep.-R-OH-6]",Republican,01/30/2017,115,OH
H.J.Res. 37,"Foxx, Virginia [Rep.-R-NC-5]",Republican,01/30/2017,115,NC
S. 3777,"Boozman, John [Sen.-R-AR-00]",Republican,12/18/2018,115,AR
S. 3749,"Klobuchar, Amy [Sen.-D-MN-00]",Democratic,12/13/2018,115,MN
S. 3661,"Inhofe, James M. [Sen.-R-OK-00]",Republican,11/27/2018,115,OK
S. 3628,"Kennedy, John [Sen.-R-LA-00]",Republican,11/15/2018,115,LA
S. 3554,"Kennedy, John [Sen.-R-LA-00]",Republican,10/05/2018,115,LA
S. 3530,"Reed, Jack [Sen.-D-RI-00]",Democratic,09/28/2018,115,RI
S. 3509,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,09/26/2018,115,WY
S. 3508,"Sullivan, Dan [Sen.-R-AK-00]",Republican,09/26/2018,115,AK
S. 3479,"Isakson, Johnny [Sen.-R-GA-00]",Republican,09/18/2018,115,GA
S. 3456,"Nelson, Bill [Sen.-D-FL-00]",Democratic,09/18/2018,115,FL
S. 3444,"Cassidy, Bill [Sen.-R-LA-00]",Republican,09/17/2018,115,LA
S. 3442,"McCaskill, Claire [Sen.-D-MO-00]",Democratic,09/17/2018,115,MO
S. 3414,"Reed, Jack [Sen.-D-RI-00]",Democratic,09/06/2018,115,RI
S. 3389,"Capito, Shelley Moore [Sen.-R-WV-00]",Republican,08/27/2018,115,WV
S. 3367,"Thune, John [Sen.-R-SD-00]",Republican,08/22/2018,115,SD
S. 3354,"Grassley, Chuck [Sen.-R-IA-00]",Republican,08/16/2018,115,IA
S. 3247,"Boozman, John [Sen.-R-AR-00]",Republican,07/19/2018,115,AR
S. 3237,"Perdue, David [Sen.-R-GA-00]",Republican,07/18/2018,115,GA
S. 3209,"Menendez, Robert [Sen.-D-NJ-00]",Democratic,07/12/2018,115,NJ
S. 3191,"Jones, Doug [Sen.-D-AL-00]",Democratic,07/10/2018,115,AL
S. 3170,"Cornyn, John [Sen.-R-TX-00]",Republican,06/28/2018,115,TX
S. 3119,"Risch, James E. [Sen.-R-ID-00]",Republican,06/21/2018,115,ID
S. 3031,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,06/07/2018,115,MI
S. 3029,"Alexander, Lamar [Sen.-R-TN-00]",Republican,06/07/2018,115,TN
S. 3021,"Klobuchar, Amy [Sen.-D-MN-00]",Democratic,06/07/2018,115,MN
S. 2961,"Blunt, Roy [Sen.-R-MO-00]",Republican,05/24/2018,115,MO
S. 2946,"Grassley, Chuck [Sen.-R-IA-00]",Republican,05/24/2018,115,IA
S. 2896,"Kennedy, John [Sen.-R-LA-00]",Republican,05/22/2018,115,LA
S. 2850,"Flake, Jeff [Sen.-R-AZ-00]",Republican,05/15/2018,115,AZ
S. 2779,"Flake, Jeff [Sen.-R-AZ-00]",Republican,04/26/2018,115,AZ
S. 2765,"Kennedy, John [Sen.-R-LA-00]",Republican,04/26/2018,115,LA
S. 2736,"Gardner, Cory [Sen.-R-CO-00]",Republican,04/24/2018,115,CO
S. 2734,"Cornyn, John [Sen.-R-TX-00]",Republican,04/24/2018,115,TX
S. 2692,"Gillibrand, Kirsten E. [Sen.-D-NY-00]",Democratic,04/18/2018,115,NY
S. 2679,"Duckworth, Tammy [Sen.-D-IL-00]",Democratic,04/16/2018,115,IL
S. 2652,"Cassidy, Bill [Sen.-R-LA-00]",Republican,04/11/2018,115,LA
S. 2559,"Grassley, Chuck [Sen.-R-IA-00]",Republican,03/15/2018,115,IA
S. 2554,"Collins, Susan M. [Sen.-R-ME-00]",Republican,03/14/2018,115,ME
S. 2553,"Stabenow, Debbie [Sen.-D-MI-00]",Democratic,03/14/2018,115,MI
S. 2511,"Wicker, Roger F. [Sen.-R-MS-00]",Republican,03/07/2018,115,MS
S. 2465,"Scott, Tim [Sen.-R-SC-00]",Republican,02/28/2018,115,SC
S. 2377,"Brown, Sherrod [Sen.-D-OH-00]",Democratic,02/06/2018,115,OH
S. 2372,"Isakson, Johnny [Sen.-R-GA-00]",Republican,02/05/2018,115,GA
S. 2278,"Roberts, Pat [Sen.-R-KS-00]",Republican,01/04/2018,115,KS
S. 2276,"Young, Todd [Sen.-R-IN-00]",Republican,01/04/2018,115,IN
S. 2273,"Sullivan, Dan [Sen.-R-AK-00]",Republican,12/21/2017,115,AK
S. 2269,"Casey, Robert P., Jr. [Sen.-D-PA-00]",Democratic,12/21/2017,115,PA
S. 2248,"Tester, Jon [Sen.-D-MT-00]",Democratic,12/19/2017,115,MT
S. 2246,"Nelson, Bill [Sen.-D-FL-00]",Democratic,12/19/2017,115,FL
S. 2245,"Hirono, Mazie K. [Sen.-D-HI-00]",Democratic,12/18/2017,115,HI
S. 2200,"Thune, John [Sen.-R-SD-00]",Republican,12/06/2017,115,SD
S. 2155,"Crapo, Mike [Sen.-R-ID-00]",Republican,11/16/2017,115,ID
S. 2152,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,11/16/2017,115,UT
S. 2101,"Donnelly, Joe [Sen.-D-IN-00]",Democratic,11/08/2017,115,IN
S. 2076,"Collins, Susan M. [Sen.-R-ME-00]",Republican,11/06/2017,115,ME
S. 2074,"Hoeven, John [Sen.-R-ND-00]",Republican,11/02/2017,115,ND
S. 2040,"Roberts, Pat [Sen.-R-KS-00]",Republican,10/31/2017,115,KS
S. 2030,"Tillis, Thomas [Sen.-R-NC-00]",Republican,10/30/2017,115,NC
S. 1869,"Grassley, Chuck [Sen.-R-IA-00]",Republican,09/27/2017,115,IA
S. 1866,"Alexander, Lamar [Sen.-R-TN-00]",Republican,09/26/2017,115,TN
S. 1862,"Corker, Bob [Sen.-R-TN-00]",Republican,09/26/2017,115,TN
S. 1768,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,09/06/2017,115,CA
S. 1766,"Cornyn, John [Sen.-R-TX-00]",Republican,09/06/2017,115,TX
S. 1668,"Schumer, Charles E. [Sen.-D-NY-00]",Democratic,07/27/2017,115,NY
S. 1617,"Cornyn, John [Sen.-R-TX-00]",Republican,07/24/2017,115,TX
S. 1616,"Roberts, Pat [Sen.-R-KS-00]",Republican,07/24/2017,115,KS
S. 1595,"Rubio, Marco [Sen.-R-FL-00]",Republican,07/20/2017,115,FL
S. 1580,"Rubio, Marco [Sen.-R-FL-00]",Republican,07/19/2017,115,FL
S. 1536,"Klobuchar, Amy [Sen.-D-MN-00]",Democratic,07/12/2017,115,MN
S. 1532,"Thune, John [Sen.-R-SD-00]",Republican,07/12/2017,115,SD
S. 1520,"Wicker, Roger F. [Sen.-R-MS-00]",Republican,07/10/2017,115,MS
S. 1438,"Blunt, Roy [Sen.-R-MO-00]",Republican,06/26/2017,115,MO
S. 1393,"Cornyn, John [Sen.-R-TX-00]",Republican,06/21/2017,115,TX
S. 1312,"Grassley, Chuck [Sen.-R-IA-00]",Republican,06/07/2017,115,IA
S. 1311,"Cornyn, John [Sen.-R-TX-00]",Republican,06/07/2017,115,TX
S. 1285,"Merkley, Jeff [Sen.-D-OR-00]",Democratic,05/25/2017,115,OR
S. 1282,"Daines, Steve [Sen.-R-MT-00]",Republican,05/25/2017,115,MT
S. 1266,"Inhofe, James M. [Sen.-R-OK-00]",Republican,05/25/2017,115,OK
S. 1182,"Young, Todd [Sen.-R-IN-00]",Republican,05/18/2017,115,IN
S. 1158,"Cardin, Benjamin L. [Sen.-D-MD-00]",Democratic,05/17/2017,115,MD
S. 1141,"Shaheen, Jeanne [Sen.-D-NH-00]",Democratic,05/16/2017,115,NH
S. 1094,"Rubio, Marco [Sen.-R-FL-00]",Republican,05/11/2017,115,FL
S. 1091,"Collins, Susan M. [Sen.-R-ME-00]",Republican,05/10/2017,115,ME
S. 1083,"Johnson, Ron [Sen.-R-WI-00]",Republican,05/10/2017,115,WI
S. 1050,"Duckworth, Tammy [Sen.-D-IL-00]",Democratic,05/04/2017,115,IL
S. 1023,"Portman, Rob [Sen.-R-OH-00]",Republican,05/03/2017,115,OH
S. 994,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,05/01/2017,115,UT
S. 943,"Heitkamp, Heidi [Sen.-D-ND-00]",Democratic,04/26/2017,115,ND
S. 931,"Gardner, Cory [Sen.-R-CO-00]",Republican,04/25/2017,115,CO
S. 920,"Shaheen, Jeanne [Sen.-D-NH-00]",Democratic,04/24/2017,115,NH
S. 899,"Hirono, Mazie K. [Sen.-D-HI-00]",Democratic,04/07/2017,115,HI
S. 831,"Toomey, Patrick [Sen.-R-PA-00]",Republican,04/05/2017,115,PA
S. 825,"Murkowski, Lisa [Sen.-R-AK-00]",Republican,04/04/2017,115,AK
S. 810,"Blunt, Roy [Sen.-R-MO-00]",Republican,04/04/2017,115,MO
S. 791,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,03/30/2017,115,MI
S. 782,"Cornyn, John [Sen.-R-TX-00]",Republican,03/30/2017,115,TX
S. 772,"McCain, John [Sen.-R-AZ-00]",Republican,03/29/2017,115,AZ
S. 770,"Schatz, Brian [Sen.-D-HI-00]",Democratic,03/29/2017,115,HI
S. 756,"Sullivan, Dan [Sen.-R-AK-00]",Republican,03/29/2017,115,AK
S. 717,"Sullivan, Dan [Sen.-R-AK-00]",Republican,03/23/2017,115,AK
S. 652,"Portman, Rob [Sen.-R-OH-00]",Republican,03/15/2017,115,OH
S. 585,"Johnson, Ron [Sen.-R-WI-00]",Republican,03/08/2017,115,WI
S. 583,"Cornyn, John [Sen.-R-TX-00]",Republican,03/08/2017,115,TX
S. 544,"Tester, Jon [Sen.-D-MT-00]",Democratic,03/07/2017,115,MT
S. 534,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,03/06/2017,115,CA
S. 512,"Barrasso, John [Sen.-R-WY-00]",Republican,03/02/2017,115,WY
S. 504,"Hirono, Mazie K. [Sen.-D-HI-00]",Democratic,03/02/2017,115,HI
S. 496,"Duckworth, Tammy [Sen.-D-IL-00]",Democratic,03/02/2017,115,IL
S. 490,"Daines, Steve [Sen.-R-MT-00]",Republican,03/02/2017,115,MT
S. 447,"Baldwin, Tammy [Sen.-D-WI-00]",Democratic,02/27/2017,115,WI
S. 442,"Cruz, Ted [Sen.-R-TX-00]",Republican,02/17/2017,115,TX
S. 440,"Hoeven, John [Sen.-R-ND-00]",Republican,02/17/2017,115,ND
S. 419,"Grassley, Chuck [Sen.-R-IA-00]",Republican,02/16/2017,115,IA
S. 371,"Corker, Bob [Sen.-R-TN-00]",Republican,02/14/2017,115,TN
S. 327,"Heller, Dean [Sen.-R-NV-00]",Republican,02/07/2017,115,NV
S. 324,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,02/07/2017,115,UT
S. 305,"Toomey, Patrick [Sen.-R-PA-00]",Republican,02/03/2017,115,PA
S. 292,"Reed, Jack [Sen.-D-RI-00]",Democratic,02/02/2017,115,RI
S. 245,"Hoeven, John [Sen.-R-ND-00]",Republican,01/30/2017,115,ND
S. 204,"Johnson, Ron [Sen.-R-WI-00]",Republican,01/24/2017,115,WI
S. 190,"Gardner, Cory [Sen.-R-CO-00]",Republican,01/23/2017,115,CO
S. 188,"Cassidy, Bill [Sen.-R-LA-00]",Republican,01/23/2017,115,LA
S. 178,"Grassley, Chuck [Sen.-R-IA-00]",Republican,01/20/2017,115,IA
S. 167,"Moran, Jerry [Sen.-R-KS-00]",Republican,01/17/2017,115,KS
S. 140,"Flake, Jeff [Sen.-R-AZ-00]",Republican,01/12/2017,115,AZ
S. 139,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,01/12/2017,115,UT
S. 117,"Daines, Steve [Sen.-R-MT-00]",Republican,01/12/2017,115,MT
S. 114,"Heller, Dean [Sen.-R-NV-00]",Republican,01/12/2017,115,NV
S. 97,"Crapo, Mike [Sen.-R-ID-00]",Republican,01/11/2017,115,ID
S. 96,"Klobuchar, Amy [Sen.-D-MN-00]",Democratic,01/11/2017,115,MN
S. 84,"McCain, John [Sen.-R-AZ-00]",Republican,01/10/2017,115,AZ
S. 35,"Thune, John [Sen.-R-SD-00]",Republican,01/05/2017,115,SD
S. 7,"Wicker, Roger F. [Sen.-R-MS-00]",Republican,11/27/2018,115,MS
S.J.Res. 60,"Boozman, John [Sen.-R-AR-00]",Republican,04/24/2018,115,AR
S.J.Res. 57,"Moran, Jerry [Sen.-R-KS-00]",Republican,03/22/2018,115,KS
S.J.Res. 49,"Warner, Mark R. [Sen.-D-VA-00]",Democratic,09/06/2017,115,VA
S.J.Res. 36,"Boozman, John [Sen.-R-AR-00]",Republican,03/08/2017,115,AR
S.J.Res. 35,"Boozman, John [Sen.-R-AR-00]",Republican,03/08/2017,115,AR
S.J.Res. 34,"Flake, Jeff [Sen.-R-AZ-00]",Republican,03/07/2017,115,AZ
S.J.Res. 30,"Perdue, David [Sen.-R-GA-00]",Republican,03/02/2017,115,GA
S.J.Res. 1,"Boozman, John [Sen.-R-AR-00]",Republican,01/03/2017,115,AR
H.R. 6477,"Chabot, Steve [Rep.-R-OH-1]",Republican,12/08/2016,114,OH
H.R. 6452,"Radewagen, Aumua Amata Coleman [Del.-R-AS-00]",Republican,12/07/2016,114,AS
H.R. 6451,"Denham, Jeff [Rep.-R-CA-10]",Republican,12/07/2016,114,CA
H.R. 6450,"Chaffetz, Jason [Rep.-R-UT-3]",Republican,12/07/2016,114,UT
H.R. 6431,"Kuster, Ann M. [Rep.-D-NH-2]",Democratic,12/02/2016,114,NH
H.R. 6416,"Roe, David P. [Rep.-R-TN-1]",Republican,12/01/2016,114,TN
H.R. 6400,"Pallone, Frank, Jr. [Rep.-D-NJ-6]",Democratic,11/29/2016,114,NJ
H.R. 6323,"Lowenthal, Alan S. [Rep.-D-CA-47]",Democratic,11/15/2016,114,CA
H.R. 6304,"Gosar, Paul A. [Rep.-R-AZ-4]",Republican,11/14/2016,114,AZ
H.R. 6302,"Chaffetz, Jason [Rep.-R-UT-3]",Republican,11/14/2016,114,UT
H.R. 6297,"Royce, Edward R. [Rep.-R-CA-39]",Republican,11/14/2016,114,CA
H.R. 6282,"Serrano, Jose E. [Rep.-D-NY-15]",Democratic,09/28/2016,114,NY
H.R. 6138,"Brownley, Julia [Rep.-D-CA-26]",Democratic,09/22/2016,114,CA
H.R. 6130,"Goodlatte, Bob [Rep.-R-VA-6]",Republican,09/22/2016,114,VA
